user_id,file_id,rating,vader_compound,vader_pos,vader_neu,vader_neg,tb_polarity,tb_subjectivity,pred_rating
39,0,2,0.031,0.044,0.914,0.043,-0.025,0.075,3.1
40,0,3,-0.9907,0.04,0.736,0.225,0.1214,0.3488,3.23
41,0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.56
42,0,1,0.9306,0.154,0.774,0.073,0.1046,0.5173,2.56
43,0,2,0.9903,0.092,0.897,0.012,0.0952,0.505,2.64
44,0,5,-0.3164,0.152,0.688,0.16,0.3456,0.5085,4.15
45,0,3,0.998,0.315,0.685,0.0,0.3083,0.462,3.83
46,0,2,0.93,0.159,0.841,0.0,0.5,1.0,2.16
47,0,1,0.9921,0.253,0.747,0.0,0.2978,0.6372,1.66
48,0,1,0.8677,0.114,0.886,0.0,0.15,0.3833,1.35
49,0,1,-0.9771,0.044,0.852,0.104,-0.0176,0.5222,2.42
50,0,1,0.8264,0.121,0.879,0.0,0.05,0.7,1.1
51,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.56
52,0,3,-0.9715,0.075,0.715,0.21,-0.025,0.6417,2.98
53,0,1,0.7955,0.109,0.891,0.0,0.2,0.3778,1.77
54,0,1,0.717,0.07,0.93,0.0,0.02,0.4517,1.35
55,0,5,-0.9987,0.071,0.733,0.197,-0.0292,0.4426,3.35
56,0,1,0.0,0.0,1.0,0.0,-0.125,0.4792,1.27
57,0,1,0.9367,0.05,0.94,0.01,0.1271,0.3777,3.08
58,0,1,0.0,0.0,1.0,0.0,-0.175,0.55,1.07
59,0,5,0.9836,0.118,0.794,0.088,0.0604,0.5064,4.33
60,0,4,0.9985,0.155,0.839,0.005,0.197,0.4987,4.11
61,0,5,0.0,0.0,1.0,0.0,0.0,0.3333,4.33
62,0,1,0.8541,0.092,0.908,0.0,0.0036,0.6286,1.16
63,0,5,0.9997,0.152,0.842,0.007,0.1208,0.4974,4.07
64,0,4,0.5859,0.05,0.93,0.02,0.1661,0.3929,3.77
65,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.56
66,0,4,0.9988,0.193,0.753,0.054,0.013,0.5425,3.58
67,0,4,0.9161,0.103,0.874,0.023,0.0826,0.4125,3.51
68,0,3,0.9688,0.09,0.907,0.003,0.1393,0.3821,2.85
69,0,5,0.9901,0.091,0.883,0.026,0.1226,0.5201,4.16
70,0,1,0.7955,0.069,0.931,0.0,0.05,0.7,1.12
71,0,1,-0.5859,0.0,0.87,0.13,-0.2,0.7,1.96
72,0,4,-0.8967,0.059,0.801,0.14,0.1167,0.6,3.52
73,0,2,0.9963,0.175,0.8,0.025,0.1323,0.5583,3.72
74,0,2,0.9969,0.163,0.823,0.013,0.1133,0.5662,2.73
75,0,4,-0.6124,0.0,0.762,0.238,0.1917,0.6417,3.32
0,1,1,0.8395,0.134,0.802,0.064,0.0274,0.619,1.58
1,1,4,0.9961,0.182,0.818,0.0,0.1668,0.4278,3.65
2,1,1,0.9771,0.091,0.879,0.03,0.085,0.5984,2.14
3,1,5,0.9995,0.173,0.795,0.032,0.1812,0.5317,4.8
4,1,1,0.9467,0.165,0.835,0.0,0.25,0.6286,1.26
5,1,3,0.8217,0.171,0.741,0.088,-0.1625,0.5219,2.54
6,1,1,0.0,0.0,1.0,0.0,0.1091,0.5636,2.07
7,1,2,0.34,0.058,0.903,0.039,0.1583,0.6702,1.76
8,1,1,0.9987,0.254,0.738,0.009,0.2782,0.6606,2.33
9,1,1,0.8745,0.193,0.807,0.0,0.0,0.2778,1.45
10,1,1,0.99,0.221,0.76,0.019,0.2554,0.4913,1.59
11,1,3,0.996,0.133,0.867,0.0,0.1432,0.4392,3.07
12,1,2,0.9948,0.186,0.814,0.0,0.1368,0.4674,2.86
13,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.56
14,1,4,0.9349,0.09,0.91,0.0,0.3562,0.5625,3.09
15,1,4,0.9595,0.116,0.884,0.0,0.1531,0.5146,3.32
16,1,1,0.4798,0.11,0.819,0.071,0.12,0.505,1.62
17,1,4,0.982,0.276,0.724,0.0,0.05,0.7,2.87
18,1,4,-0.5661,0.038,0.892,0.07,0.063,0.4445,2.78
19,1,1,0.9796,0.252,0.716,0.032,0.2101,0.6202,1.51
20,1,1,0.8264,0.096,0.904,0.0,0.05,0.3667,1.19
21,1,4,0.0,0.0,1.0,0.0,0.1667,0.2361,4.09
22,1,4,0.9856,0.157,0.752,0.092,0.1769,0.5689,3.64
23,1,4,-0.4939,0.058,0.873,0.069,0.17,0.57,3.97
24,1,4,-0.6808,0.096,0.775,0.129,-0.1562,0.4438,3.48
25,1,4,0.9982,0.161,0.796,0.043,0.1255,0.5538,4.04
26,1,5,0.9175,0.046,0.935,0.019,-0.0101,0.3336,4.28
27,1,1,0.9886,0.222,0.768,0.01,0.1692,0.4462,1.03
28,1,1,0.9274,0.117,0.883,0.0,0.23,0.525,2.1
29,1,1,0.802,0.139,0.806,0.055,0.1083,0.375,1.61
30,1,1,0.9308,0.212,0.741,0.047,0.3167,0.5333,1.62
31,1,4,0.9837,0.089,0.883,0.027,0.2722,0.5542,3.37
32,1,4,0.9755,0.111,0.889,0.0,0.01,0.6,1.78
33,1,4,0.962,0.098,0.832,0.07,0.0563,0.3569,4.23
34,1,2,0.988,0.164,0.794,0.041,0.1535,0.4333,3.41
35,1,5,-0.8861,0.042,0.882,0.076,0.175,0.5,4.06
36,1,1,0.8395,0.079,0.921,0.0,0.285,0.4,1.84
37,1,4,0.987,0.267,0.733,0.0,0.3182,0.45,3.45
38,1,3,-0.7003,0.046,0.886,0.069,0.19,0.43,3.32
39,1,3,-0.4353,0.056,0.869,0.075,0.0587,0.5848,2.98
40,1,4,-0.3544,0.095,0.826,0.079,-0.2333,0.5,2.69
41,1,1,0.9115,0.05,0.95,0.0,0.2136,0.46,1.57
42,1,1,0.8217,0.086,0.914,0.0,0.1969,0.65,1.39
43,1,4,0.9863,0.243,0.757,0.0,0.5182,0.75,2.9
44,1,4,-0.7992,0.149,0.684,0.168,-0.0228,0.5835,3.61
45,1,1,0.9719,0.2,0.8,0.0,0.1417,0.4115,1.7
46,1,3,0.9837,0.236,0.764,0.0,0.1444,0.6556,2.55
47,1,1,0.9244,0.178,0.822,0.0,0.22,0.6267,1.09
48,1,1,0.0,0.061,0.879,0.061,0.1667,0.6167,1.25
49,1,1,-0.25,0.046,0.885,0.07,0.2417,0.5833,1.57
50,1,3,0.9882,0.103,0.897,0.0,0.2583,0.5148,3.19
51,1,5,0.0,0.0,1.0,0.0,0.0,0.1,3.51
52,1,2,0.9761,0.224,0.776,0.0,-0.0071,0.1786,2.11
53,1,1,0.7955,0.109,0.891,0.0,0.2,0.3778,1.77
54,1,3,0.9244,0.137,0.863,0.0,0.22,0.6467,2.04
55,1,5,0.9992,0.266,0.647,0.087,0.1454,0.5192,4.17
56,1,5,0.0,0.0,1.0,0.0,0.1671,0.3171,4.38
57,1,1,0.8619,0.122,0.878,0.0,-0.0139,0.5056,1.32
58,1,1,0.0,0.0,1.0,0.0,-0.175,0.55,1.07
59,1,5,0.995,0.133,0.855,0.012,0.1678,0.4464,4.2
60,1,1,0.99,0.242,0.758,0.0,0.1267,0.67,1.58
61,1,4,0.9969,0.164,0.827,0.009,0.1897,0.546,3.63
62,1,1,0.0,0.0,1.0,0.0,0.0,0.45,1.32
63,1,4,0.9939,0.115,0.851,0.035,0.1193,0.4643,4.01
64,1,4,0.5859,0.05,0.93,0.02,0.1661,0.3929,3.77
65,1,4,0.9705,0.185,0.758,0.057,0.0,0.5667,2.39
66,1,4,-0.8555,0.082,0.794,0.124,0.12,0.4733,4.06
67,1,4,0.969,0.212,0.788,0.0,0.05,0.4375,2.9
68,1,1,0.8541,0.166,0.834,0.0,0.25,0.65,1.17
69,1,2,0.9412,0.121,0.879,0.0,0.1167,0.0,2.19
70,1,3,0.9986,0.15,0.84,0.01,0.0865,0.5085,3.31
71,1,5,0.8947,0.077,0.875,0.048,0.1013,0.36,4.05
72,1,1,0.855,0.178,0.822,0.0,0.025,0.6,1.21
73,1,2,0.9959,0.132,0.805,0.062,0.0182,0.4657,2.92
74,1,3,0.9964,0.19,0.79,0.02,0.2438,0.5834,3.2
75,1,1,0.0,0.0,1.0,0.0,0.0,0.5,1.3
0,2,4,0.9697,0.148,0.829,0.023,0.198,0.3194,3.56
1,2,5,0.9989,0.242,0.758,0.0,0.1905,0.4592,3.99
2,2,1,0.9913,0.225,0.76,0.015,0.1833,0.6833,1.32
3,2,5,0.9995,0.173,0.795,0.032,0.1812,0.5317,4.8
4,2,1,0.997,0.223,0.752,0.025,0.2906,0.5689,1.81
5,2,1,0.8555,0.199,0.801,0.0,0.025,0.4646,1.37
6,2,2,0.1531,0.014,0.986,0.0,0.0938,0.5312,1.85
7,2,1,0.717,0.061,0.939,0.0,-0.08,0.4717,1.34
8,2,2,0.9987,0.254,0.738,0.009,0.2782,0.6606,2.33
9,2,1,0.9229,0.224,0.776,0.0,0.05,0.7,1.09
10,2,3,0.8555,0.085,0.915,0.0,0.0889,0.5222,2.06
11,2,3,0.9648,0.139,0.861,0.0,0.2722,0.5611,2.73
12,2,4,0.9865,0.19,0.81,0.0,0.0977,0.4477,3.21
13,2,1,0.0,0.0,1.0,0.0,0.0,0.0,1.56
14,2,2,0.9786,0.214,0.727,0.06,0.1625,0.2604,2.61
15,2,5,0.5859,0.026,0.974,0.0,0.3917,0.6,3.89
16,2,1,-0.7964,0.0,0.959,0.041,0.1,0.4375,2.53
17,2,1,0.0,0.0,1.0,0.0,0.0,0.0,1.56
18,2,3,0.5859,0.053,0.907,0.04,-0.007,0.5018,2.66
19,2,1,-0.2225,0.088,0.814,0.098,-0.0868,0.5056,1.5
20,2,1,0.7476,0.075,0.925,0.0,0.1429,0.5238,1.43
21,2,4,0.0,0.0,1.0,0.0,0.1667,0.2361,4.09
22,2,3,0.9837,0.227,0.773,0.0,0.1,0.8938,2.69
23,2,4,-0.4939,0.058,0.873,0.069,0.17,0.57,3.97
24,2,3,0.9891,0.108,0.86,0.032,0.1415,0.4405,3.47
25,2,2,0.9349,0.074,0.926,0.0,0.128,0.4934,2.16
26,2,4,-0.9976,0.088,0.767,0.145,0.0102,0.519,3.64
27,2,1,0.9886,0.222,0.768,0.01,0.1692,0.4462,1.03
28,2,4,-0.9211,0.015,0.886,0.1,0.0917,0.5667,3.58
29,2,1,0.7955,0.1,0.9,0.0,0.2,0.6,1.3
30,2,4,0.8126,0.157,0.726,0.118,-0.0957,0.5603,2.94
31,2,1,0.9956,0.129,0.871,0.0,0.1833,0.5062,2.51
32,2,1,0.9627,0.288,0.712,0.0,0.275,0.6833,1.43
33,2,5,0.962,0.098,0.832,0.07,0.0563,0.3569,4.23
34,2,5,-0.2928,0.097,0.791,0.112,0.073,0.3647,3.81
35,2,1,-0.2225,0.085,0.818,0.096,-0.1389,0.6722,1.07
36,2,1,0.9785,0.237,0.729,0.034,0.3536,0.7286,1.56
37,2,1,0.6467,0.152,0.742,0.106,0.205,0.6467,1.38
38,2,1,0.944,0.211,0.789,0.0,0.025,0.4812,1.76
39,2,3,0.9517,0.2,0.8,0.0,0.1311,0.1813,2.45
40,2,2,-0.2924,0.05,0.889,0.062,-0.3375,0.5,2.32
41,2,1,-0.2869,0.024,0.946,0.03,0.1214,0.4357,1.67
42,2,1,0.9186,0.084,0.916,0.0,0.15,0.405,2.07
43,2,1,0.8264,0.125,0.875,0.0,0.0333,0.5778,1.13
44,2,3,-0.9812,0.137,0.628,0.234,0.1325,0.6068,3.28
45,2,1,0.8957,0.1,0.9,0.0,0.08,0.4108,1.37
46,2,1,0.9211,0.155,0.845,0.0,0.08,0.6467,1.16
47,2,1,0.95,0.241,0.759,0.0,0.275,0.7,1.1
48,2,1,0.0,0.059,0.881,0.059,0.1667,0.6167,1.28
49,2,1,0.9244,0.187,0.813,0.0,0.55,0.7,1.91
50,2,5,0.9936,0.093,0.899,0.008,0.2019,0.467,4.08
51,2,5,0.0,0.0,1.0,0.0,0.0,0.0,1.56
52,2,1,-0.2128,0.085,0.838,0.078,0.1,0.3667,1.81
53,2,5,0.7955,0.109,0.891,0.0,0.2,0.3778,1.77
54,2,1,0.8745,0.136,0.864,0.0,0.1028,0.3778,1.13
55,2,5,0.9967,0.148,0.803,0.049,0.098,0.47,4.38
56,2,2,0.9732,0.143,0.791,0.067,-0.0007,0.288,3.12
57,2,1,0.0,0.0,1.0,0.0,0.2,0.5444,1.64
58,2,3,0.0,0.0,1.0,0.0,-0.175,0.55,1.07
59,2,5,0.9958,0.174,0.817,0.009,0.1917,0.5028,4.34
60,2,4,0.9988,0.179,0.808,0.013,0.1993,0.5401,3.94
61,2,5,0.998,0.185,0.812,0.003,0.1238,0.494,4.34
62,2,1,0.8957,0.113,0.887,0.0,0.1349,0.4698,1.28
63,2,5,0.9859,0.139,0.861,0.0,0.1773,0.4522,4.24
64,2,4,0.875,0.068,0.932,0.0,0.1614,0.3955,3.25
65,2,3,0.9739,0.147,0.828,0.026,0.0654,0.4383,2.96
66,2,3,-0.9794,0.072,0.657,0.272,-0.1,0.6259,2.91
67,2,5,0.802,0.087,0.885,0.028,0.1214,0.2286,3.81
68,2,4,0.9961,0.167,0.808,0.025,0.1399,0.4618,4.0
69,2,1,0.8658,0.055,0.945,0.0,0.0879,0.703,1.25
70,2,4,0.9958,0.112,0.84,0.049,0.1052,0.5955,3.47
71,2,4,0.9992,0.126,0.867,0.007,0.1313,0.3528,3.69
72,2,1,0.0,0.0,1.0,0.0,0.0,0.0,1.56
73,2,1,0.9942,0.09,0.889,0.021,0.1729,0.5348,2.27
74,2,1,0.717,0.068,0.932,0.0,0.0667,0.3146,2.29
75,2,4,0.0,0.0,1.0,0.0,0.4,0.6333,3.55
0,3,3,0.9719,0.111,0.855,0.033,0.2071,0.5968,2.74
1,3,4,-0.9983,0.018,0.835,0.147,0.0879,0.3582,3.32
2,3,1,0.9246,0.131,0.869,0.0,0.1357,0.4321,1.77
3,3,5,0.9985,0.271,0.729,0.0,0.3616,0.5774,3.86
4,3,1,0.9133,0.146,0.854,0.0,0.0333,0.5778,1.48
5,3,1,0.6597,0.088,0.912,0.0,0.05,0.7,1.07
6,3,2,0.9771,0.227,0.773,0.0,0.2275,0.62,1.62
7,3,2,-0.9001,0.066,0.835,0.099,-0.1354,0.3729,2.64
8,3,1,0.9982,0.221,0.749,0.03,0.2786,0.7267,1.63
9,3,4,0.995,0.151,0.849,0.0,0.2721,0.4193,3.41
10,3,1,0.9667,0.24,0.723,0.037,0.3667,0.8,1.66
11,3,4,0.9648,0.139,0.861,0.0,0.2722,0.5611,2.73
12,3,4,0.994,0.138,0.83,0.032,0.0429,0.4522,3.65
13,3,1,0.0,0.0,1.0,0.0,0.0,0.0,1.56
14,3,2,0.99,0.146,0.854,0.0,0.1917,0.4837,3.52
15,3,5,0.765,0.071,0.929,0.0,0.0005,0.3869,3.56
16,3,1,0.9621,0.151,0.849,0.0,0.0469,0.3375,2.66
17,3,4,0.0,0.0,1.0,0.0,0.1,0.6,2.48
18,3,4,0.9842,0.118,0.882,0.0,0.2052,0.398,2.89
19,3,1,0.8619,0.131,0.869,0.0,-0.0102,0.563,1.21
20,3,2,0.9501,0.119,0.881,0.0,0.2875,0.7167,1.94
21,3,4,0.0,0.0,1.0,0.0,0.1667,0.2361,4.09
22,3,3,0.9993,0.165,0.788,0.047,0.1462,0.652,3.17
23,3,4,-0.4939,0.058,0.873,0.069,0.17,0.57,3.97
24,3,1,0.6597,0.07,0.93,0.0,0.1444,0.7,1.16
25,3,5,-0.995,0.055,0.845,0.1,-0.0423,0.4704,3.84
26,3,4,0.9964,0.162,0.805,0.033,0.1906,0.5023,4.16
27,3,1,0.9886,0.222,0.768,0.01,0.1692,0.4462,1.03
28,3,2,-0.9971,0.061,0.774,0.165,0.0138,0.5403,2.7
29,3,1,0.811,0.142,0.787,0.071,-0.1608,0.6722,1.28
30,3,4,0.9797,0.089,0.863,0.048,0.1842,0.4911,3.48
31,3,2,0.9001,0.08,0.895,0.025,-0.1667,0.6667,1.81
32,3,4,0.9899,0.157,0.843,0.0,0.1907,0.4486,3.78
33,3,5,0.9875,0.117,0.796,0.088,0.0273,0.5688,3.32
34,3,2,0.9118,0.173,0.741,0.085,0.1762,0.5548,2.18
35,3,1,0.9726,0.17,0.83,0.0,0.1096,0.6232,1.28
36,3,2,0.9744,0.227,0.773,0.0,0.2036,0.6679,1.69
37,3,1,0.0,0.0,1.0,0.0,0.1812,0.3708,3.97
38,3,3,0.6098,0.085,0.846,0.069,-0.125,0.5972,1.8
39,3,1,0.9673,0.065,0.929,0.007,0.0792,0.4387,1.88
40,3,1,0.99,0.059,0.941,0.0,0.0002,0.2687,1.96
41,3,1,0.932,0.184,0.816,0.0,0.1,0.4,1.93
42,3,1,0.9969,0.165,0.835,0.0,0.1934,0.375,2.42
43,3,2,0.9799,0.068,0.932,0.0,0.1596,0.4626,2.55
44,3,2,0.9715,0.239,0.761,0.0,0.4613,0.7952,2.2
45,3,2,0.802,0.075,0.925,0.0,0.0,0.5,1.76
46,3,5,0.9883,0.187,0.728,0.085,0.14,0.4543,4.18
47,3,1,0.8684,0.157,0.843,0.0,0.1336,0.4095,1.14
48,3,2,-0.802,0.073,0.77,0.157,0.0157,0.4065,2.72
49,3,1,0.9761,0.083,0.917,0.0,0.0861,0.5585,1.43
50,3,1,0.9244,0.205,0.795,0.0,0.275,0.6833,1.07
51,3,4,0.0,0.0,1.0,0.0,0.0,0.39,4.13
52,3,4,0.6597,0.055,0.945,0.0,0.0083,0.4833,1.55
53,3,1,0.7955,0.109,0.891,0.0,0.2,0.3778,1.77
54,3,3,0.755,0.12,0.834,0.045,0.0333,0.6,2.32
55,3,4,0.9943,0.13,0.802,0.068,0.0952,0.4568,3.81
56,3,1,0.9836,0.197,0.803,0.0,0.083,0.5443,1.83
57,3,1,0.0,0.0,1.0,0.0,0.2,0.5444,1.64
58,3,1,0.0,0.0,1.0,0.0,-0.175,0.55,1.07
59,3,2,0.9682,0.11,0.876,0.014,0.3286,0.5333,2.48
60,3,2,0.984,0.136,0.803,0.061,0.0801,0.3646,2.78
61,3,5,0.9971,0.198,0.766,0.036,0.1416,0.5247,4.49
62,3,1,-0.3818,0.0,0.962,0.038,0.175,0.45,2.19
63,3,5,-0.9963,0.082,0.747,0.171,0.0746,0.4713,4.33
64,3,4,0.8402,0.081,0.897,0.022,0.1872,0.4168,2.63
65,3,1,0.0,0.0,1.0,0.0,0.0625,0.45,1.45
66,3,4,0.9771,0.227,0.712,0.061,0.2438,0.3292,2.9
67,3,4,-0.9254,0.075,0.797,0.128,0.2625,0.7792,3.4
68,3,3,0.986,0.171,0.809,0.02,0.2569,0.6949,2.75
69,3,2,0.9838,0.111,0.889,0.0,0.2222,0.5463,2.55
70,3,1,0.3472,0.02,0.98,0.0,0.163,0.5796,2.06
71,3,4,0.9883,0.105,0.838,0.058,0.0296,0.3965,3.69
72,3,4,0.6808,0.045,0.955,0.0,0.2875,0.3625,3.79
73,3,1,0.9554,0.118,0.806,0.076,0.2656,0.5401,1.81
74,3,1,0.9863,0.196,0.804,0.0,0.1693,0.6059,1.85
75,3,4,0.9153,0.141,0.859,0.0,-0.0323,0.4348,2.91
0,4,2,0.8251,0.083,0.917,0.0,0.167,0.4162,1.97
1,4,4,0.9577,0.087,0.878,0.035,0.1155,0.4731,3.58
2,4,1,0.987,0.105,0.866,0.029,0.1018,0.5774,2.24
3,4,5,0.9894,0.23,0.648,0.122,-0.0866,0.3157,2.77
4,4,1,0.9796,0.23,0.77,0.0,0.1333,0.4933,1.51
5,4,1,0.9349,0.169,0.831,0.0,0.0333,0.8,1.26
6,4,3,0.712,0.152,0.727,0.121,0.05,0.45,2.94
7,4,2,-0.2023,0.045,0.907,0.048,0.0403,0.4903,2.29
8,4,3,0.9996,0.261,0.73,0.009,0.2722,0.5459,3.39
9,4,4,0.9719,0.203,0.797,0.0,0.3458,0.5969,3.24
10,4,5,0.9799,0.199,0.801,0.0,0.1667,0.5619,3.39
11,4,1,0.886,0.083,0.917,0.0,0.15,0.425,1.38
12,4,4,0.9926,0.133,0.867,0.0,0.1014,0.4625,3.14
13,4,1,0.9559,0.205,0.764,0.031,0.1,0.85,1.48
14,4,1,0.9243,0.155,0.845,0.0,0.1806,0.5728,1.72
15,4,5,0.0,0.0,1.0,0.0,0.0333,0.3833,4.28
16,4,1,0.9244,0.178,0.822,0.0,0.275,0.7,1.09
17,4,4,0.0,0.0,1.0,0.0,-0.2104,0.9167,1.63
18,4,3,0.9842,0.118,0.882,0.0,0.2052,0.398,2.89
19,4,1,0.8264,0.084,0.916,0.0,0.0979,0.5833,1.35
20,4,2,0.9393,0.117,0.883,0.0,-0.2,0.525,1.93
21,4,4,0.0,0.0,1.0,0.0,0.1667,0.2361,4.09
22,4,2,0.9703,0.112,0.823,0.065,0.1716,0.5249,2.33
23,4,4,-0.4939,0.058,0.873,0.069,0.17,0.57,3.97
24,4,4,0.9891,0.094,0.906,0.0,0.2423,0.5225,3.22
25,4,4,0.9817,0.119,0.82,0.061,0.1333,0.5917,3.51
26,4,1,0.9743,0.195,0.805,0.0,0.1176,0.5172,1.49
27,4,1,0.9886,0.222,0.768,0.01,0.1692,0.4462,1.03
28,4,4,-0.9867,0.155,0.648,0.197,0.1318,0.4988,4.04
29,4,2,0.9968,0.17,0.823,0.008,0.1939,0.5983,2.63
30,4,4,0.9905,0.072,0.912,0.016,0.0536,0.4086,3.46
31,4,1,0.8611,0.117,0.883,0.0,0.0833,0.3367,1.29
32,4,1,0.9717,0.24,0.76,0.0,0.0522,0.3494,1.63
33,4,5,0.9962,0.152,0.786,0.062,0.1919,0.4645,4.52
34,4,2,0.9939,0.327,0.603,0.07,0.1889,0.6247,2.29
35,4,1,0.9789,0.198,0.802,0.0,0.1374,0.6579,1.31
36,4,1,-0.2225,0.09,0.809,0.101,-0.1111,0.6044,1.14
37,4,5,0.9298,0.172,0.828,0.0,0.0444,0.4944,3.01
38,4,5,0.9959,0.371,0.629,0.0,0.3286,0.5643,3.44
39,4,1,0.966,0.23,0.742,0.028,0.1667,0.6667,1.22
40,4,5,0.984,0.119,0.84,0.041,0.0546,0.5093,4.52
41,4,5,0.9952,0.182,0.803,0.014,0.2319,0.6396,3.58
42,4,4,0.7906,0.045,0.955,0.0,0.155,0.565,2.69
43,4,2,-0.296,0.024,0.943,0.033,0.0667,0.1667,2.49
44,4,4,-0.9531,0.05,0.83,0.12,-0.0338,0.5588,3.48
45,4,2,0.9484,0.161,0.839,0.0,0.15,0.55,1.88
46,4,2,0.8225,0.11,0.89,0.0,-0.15,0.3,1.71
47,4,1,0.9244,0.193,0.807,0.0,0.22,0.6267,1.06
48,4,5,0.9349,0.112,0.888,0.0,0.175,0.4,3.73
49,4,2,0.8625,0.094,0.871,0.035,0.1182,0.4727,2.39
50,4,1,0.941,0.153,0.847,0.0,0.025,0.6833,1.18
51,4,4,0.0,0.0,1.0,0.0,0.4,0.6333,3.55
52,4,1,0.9001,0.051,0.949,0.0,0.1333,0.5823,1.3
53,4,1,0.7955,0.109,0.891,0.0,0.2,0.3778,1.77
54,4,3,0.9544,0.235,0.765,0.0,0.15,0.725,1.5
55,4,5,0.9994,0.15,0.847,0.004,0.2213,0.563,4.26
56,4,2,0.9985,0.258,0.654,0.088,0.2017,0.5532,2.97
57,4,1,0.855,0.172,0.828,0.0,0.05,0.7,1.09
58,4,1,0.0,0.0,1.0,0.0,-0.175,0.55,1.07
59,4,2,0.9886,0.174,0.82,0.006,0.1625,0.4292,3.27
60,4,1,0.9001,0.052,0.948,0.0,0.1714,0.5571,1.52
61,4,5,0.9837,0.122,0.84,0.038,0.148,0.5499,4.2
62,4,1,0.8685,0.173,0.769,0.058,0.04,0.6,1.57
63,4,5,0.9995,0.171,0.802,0.027,0.1611,0.5195,4.56
64,4,4,-0.7906,0.066,0.83,0.104,0.0979,0.4236,3.16
65,4,3,0.0,0.046,0.907,0.046,0.0,0.375,2.95
66,4,4,0.9618,0.107,0.893,0.0,0.1667,0.4167,3.6
67,4,4,0.9349,0.17,0.774,0.056,0.3429,0.6452,2.87
68,4,1,0.8392,0.091,0.909,0.0,0.0375,0.525,1.3
69,4,4,-0.7298,0.051,0.884,0.065,0.1322,0.479,3.88
70,4,3,0.975,0.092,0.908,0.0,0.1478,0.4355,2.3
71,4,4,0.9951,0.107,0.842,0.051,0.1098,0.3942,3.83
72,4,2,0.8906,0.139,0.861,0.0,0.525,0.5917,3.11
73,4,2,0.9936,0.172,0.738,0.09,0.1107,0.5367,2.75
74,4,1,0.9073,0.082,0.9,0.018,0.142,0.5696,1.53
75,4,4,0.5267,0.03,0.97,0.0,0.1722,0.3333,4.12
