user_id,file_id,rating,token_count,entity_count,entity_density,unique_entity_types,entity_label_entropy,avg_entity_length_tokens,ent_count_PERSON,ent_count_ORG,ent_count_GPE,ent_count_LOC,ent_count_NORP,ent_count_FAC,ent_count_EVENT,ent_count_WORK_OF_ART,ent_count_LAW,ent_count_LANGUAGE,ent_count_PRODUCT,ent_count_DATE,ent_count_TIME,ent_count_PERCENT,ent_count_MONEY,ent_count_QUANTITY,ent_count_ORDINAL,ent_count_CARDINAL,pred_rating
46,0,4,1006.0,114.0,0.1133,7.0,2.6061,1.7018,14.0,18.0,32.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,4.0,18.0,3.96
47,0,1,88.0,6.0,0.0682,1.0,-0.0,2.3333,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43
48,0,5,772.0,112.0,0.1451,6.0,2.434,1.8929,18.0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4.0,28.0,4.51
49,0,4,434.0,64.0,0.1475,7.0,2.5931,1.875,16.0,12.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4.0,4.0,3.84
50,0,4,776.0,120.0,0.1546,8.0,2.6877,2.0167,34.0,16.0,16.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,4.0,10.0,3.85
51,0,1,22.0,2.0,0.0909,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.65
52,0,4,566.0,94.0,0.1661,9.0,2.6044,1.7447,28.0,14.0,22.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,8.0,4.01
53,0,5,626.0,84.0,0.1342,7.0,2.5645,1.9762,16.0,18.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,12.0,4.98
54,0,2,88.0,6.0,0.0682,1.0,-0.0,2.3333,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43
55,0,4,1218.0,239.0,0.1962,8.0,2.6844,1.7197,42.0,31.0,27.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,6.0,47.0,3.83
56,0,5,494.0,76.0,0.1538,8.0,2.6467,2.0526,8.0,18.0,22.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,6.0,3.81
57,0,4,742.0,104.0,0.1402,7.0,2.6539,1.9423,16.0,18.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,4.0,14.0,3.7
58,0,2,682.0,92.0,0.1349,9.0,2.6514,2.0435,4.0,18.0,26.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,20.0,3.5
59,0,4,1966.0,92.0,0.0468,8.0,2.2034,1.837,1.0,34.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,2.0,20.0,3.68
60,0,2,640.0,200.0,0.3125,8.0,2.1196,1.31,26.0,10.0,68.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,78.0,2.72
61,0,4,32.0,4.0,0.125,2.0,1.0,1.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03
62,0,2,558.0,78.0,0.1398,7.0,2.4678,1.8205,14.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,18.0,2.54
63,0,5,2890.0,216.0,0.0747,13.0,2.9751,1.6296,16.0,70.0,14.0,0.0,14.0,0.0,6.0,6.0,0.0,0.0,2.0,24.0,2.0,6.0,8.0,0.0,4.0,44.0,3.82
64,0,4,488.0,80.0,0.1639,9.0,2.7563,1.6,19.0,11.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,3.0,18.0,4.01
65,0,3,1026.0,130.0,0.1267,6.0,2.35,1.9077,28.0,46.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,8.0,3.15
66,0,5,841.0,127.0,0.151,7.0,2.5778,1.4961,18.0,24.0,36.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,18.0,4.7
67,0,4,590.0,66.0,0.1119,6.0,2.4324,1.9394,18.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,14.0,3.75
68,0,4,630.0,102.0,0.1619,7.0,2.6162,1.8627,18.0,16.0,22.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,4.0,12.0,3.96
69,0,4,596.0,80.0,0.1342,7.0,2.5171,1.625,22.0,18.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,10.0,3.6
70,0,3,644.0,140.0,0.2174,7.0,2.3069,1.2,5.0,26.0,43.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,42.0,3.28
71,0,5,344.0,44.0,0.1279,6.0,2.3678,1.8182,8.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,4.0,4.41
72,0,2,790.0,90.0,0.1139,9.0,2.815,2.2444,16.0,14.0,22.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,2.0,8.0,3.52
73,0,4,988.0,160.0,0.1619,7.0,2.6253,1.8875,18.0,36.0,38.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,8.0,20.0,3.98
74,0,3,168.0,20.0,0.119,6.0,2.5282,1.55,2.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.99
75,0,5,54.0,8.0,0.1481,2.0,1.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27
0,1,4,646.0,84.0,0.13,6.0,2.3314,2.2619,22.0,20.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,6.0,3.48
1,1,4,874.0,121.0,0.1384,7.0,2.588,1.6694,27.0,32.0,14.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,22.0,3.89
2,1,4,172.0,18.0,0.1047,6.0,2.281,2.2222,2.0,8.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.09
3,1,5,1010.0,163.0,0.1614,9.0,2.746,1.6196,13.0,32.0,28.0,2.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,26.0,4.93
4,1,1,258.0,10.0,0.0388,2.0,0.7219,1.4,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53
5,1,4,438.0,66.0,0.1507,7.0,2.3187,2.0909,20.0,8.0,20.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,3.73
6,1,4,712.0,108.0,0.1517,7.0,2.4079,2.1296,28.0,20.0,30.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,3.73
7,1,1,348.0,50.0,0.1437,4.0,1.7153,1.72,0.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04
8,1,1,394.0,50.0,0.1269,8.0,2.5917,2.16,14.0,14.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,2.0,4.0,2.75
9,1,3,512.0,66.0,0.1289,6.0,2.1888,2.3939,8.0,14.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,2.0,0.0,3.15
10,1,4,565.0,82.0,0.1451,6.0,2.2748,1.6829,30.0,14.0,18.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,3.76
11,1,4,432.0,50.0,0.1157,7.0,2.5845,2.24,10.0,10.0,8.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,3.84
12,1,5,1072.0,160.0,0.1493,7.0,2.5075,1.85,22.0,28.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,6.0,32.0,4.55
13,1,2,62.0,2.0,0.0323,1.0,-0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32
14,1,5,458.0,56.0,0.1223,5.0,2.2579,2.0714,6.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,3.64
15,1,2,238.0,49.0,0.2059,7.0,2.4926,1.6735,7.0,10.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,6.0,2.82
16,1,4,492.0,70.0,0.1423,9.0,2.864,1.6,12.0,12.0,4.0,0.0,12.0,0.0,4.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,6.0,3.93
17,1,3,120.0,8.0,0.0667,1.0,-0.0,2.75,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25
18,1,4,650.0,94.0,0.1446,7.0,2.5879,1.9149,20.0,24.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,4.0,6.0,3.6
19,1,4,730.0,96.0,0.1315,7.0,2.3203,1.8854,31.0,18.0,12.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,3.89
20,1,5,600.0,94.0,0.1567,9.0,2.7358,1.7021,18.0,14.0,24.0,2.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,4.58
21,1,4,20.0,2.0,0.1,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.6
22,1,3,454.0,78.0,0.1718,8.0,2.6512,1.5641,26.0,10.0,8.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,12.0,3.49
23,1,4,660.0,38.0,0.0576,5.0,1.9182,1.5263,16.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.01
24,1,4,436.0,78.0,0.1789,7.0,2.5499,1.7436,12.0,16.0,22.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,4.0,3.9
25,1,5,736.0,100.0,0.1359,7.0,2.6931,1.7,16.0,20.0,22.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,12.0,3.74
26,1,5,567.0,51.0,0.0899,7.0,2.6013,2.0,6.0,9.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,7.0,4.3
27,1,4,808.0,146.0,0.1807,8.0,2.5288,1.6712,20.0,44.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,2.0,36.0,3.86
28,1,4,922.0,114.0,0.1236,8.0,2.5828,1.9825,10.0,28.0,36.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,4.0,8.0,3.83
29,1,4,292.0,54.0,0.1849,7.0,2.6999,1.2593,10.0,10.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,12.0,3.88
30,1,3,696.0,104.0,0.1494,8.0,2.7102,1.75,20.0,14.0,30.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,8.0,10.0,3.43
31,1,5,288.0,48.0,0.1667,6.0,2.2755,1.6667,12.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,12.0,4.13
32,1,3,700.0,84.0,0.12,7.0,2.3606,1.8571,6.0,20.0,30.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,16.0,3.43
33,1,5,1274.0,165.0,0.1295,7.0,2.6499,1.6303,22.0,45.0,23.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,13.0,26.0,4.42
34,1,2,592.0,64.0,0.1081,8.0,2.6111,2.1562,2.0,6.0,12.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,18.0,3.9
35,1,4,180.0,30.0,0.1667,5.0,2.1493,1.8,4.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,3.68
36,1,4,736.0,100.0,0.1359,7.0,2.6093,1.8,16.0,14.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,8.0,24.0,3.8
37,1,3,60.0,4.0,0.0667,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
38,1,4,494.0,74.0,0.1498,8.0,2.7011,2.0,10.0,12.0,18.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,14.0,3.96
39,1,4,342.0,62.0,0.1813,7.0,2.6474,1.6129,8.0,8.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,16.0,3.91
40,1,4,848.0,116.0,0.1368,7.0,2.5305,1.5517,16.0,32.0,24.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,16.0,3.82
41,1,4,74.0,8.0,0.1081,1.0,-0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22
42,1,3,668.0,108.0,0.1617,6.0,2.4828,1.9444,16.0,30.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,3.45
43,1,4,630.0,92.0,0.146,9.0,2.83,1.5217,20.0,12.0,22.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,4.0,8.0,3.94
44,1,3,388.0,54.0,0.1392,6.0,2.2948,2.5926,10.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,3.23
45,1,3,836.0,146.0,0.1746,8.0,2.7308,2.137,36.0,28.0,18.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,8.0,12.0,3.06
46,1,4,520.0,68.0,0.1308,6.0,2.4725,2.0588,10.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,4.0,10.0,3.88
47,1,4,102.0,12.0,0.1176,3.0,1.2516,2.5,2.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66
