user_id,file_id,rating,n_sentences,n_words,n_chars,syllables,polysyllables,words_per_sentence,syllables_per_word,chars_per_word,polysyllable_rate,flesch_reading_ease,fk_grade_level,gunning_fog,smog_index,ari,coleman_liau,pred_rating
60,0,2,10,474,2962,1006,172,47.4,2.1224,6.2489,0.3629,-20.8279,27.9399,33.4748,26.8215,31.7025,20.3193,2.36
61,0,4,6,30,178,64,14,5.0,2.1333,5.9333,0.4667,21.28,11.5333,20.6667,11.8555,9.016,13.168,3.86
62,0,2,28,428,2522,838,138,15.2857,1.9579,5.8925,0.3224,25.6779,13.4752,19.0115,15.8116,13.9666,16.9116,2.39
63,0,5,170,2664,12850,4856,656,15.6706,1.8228,4.8236,0.2462,36.7185,12.0308,16.1181,14.3512,9.1243,10.6737,3.7
64,0,4,37,385,2284,804,132,10.4054,2.0883,5.9325,0.3429,19.6023,13.1102,17.8764,13.9193,11.7146,16.2382,4.04
65,0,3,69,874,5124,1728,272,12.6667,1.9771,5.8627,0.3112,26.7143,12.68,17.5152,14.4715,12.5167,16.3358,3.22
66,0,5,46,662,4048,1358,205,14.3913,2.0514,6.1148,0.3097,18.6828,14.2287,18.1432,15.189,14.5664,18.0982,4.17
67,0,4,28,452,2764,938,166,16.1429,2.0752,6.115,0.3673,14.8863,15.1933,21.1474,17.0389,15.4433,18.3228,3.74
68,0,4,51,516,2916,1010,164,10.1176,1.9574,5.6512,0.3178,30.9726,11.4528,16.7602,13.3734,10.2458,14.5033,3.95
69,0,4,54,498,2854,1010,160,9.2222,2.0281,5.7309,0.3213,25.8961,11.9384,16.5403,12.9626,10.1738,14.6882,3.94
70,0,3,49,441,2394,853,132,9.0,1.9342,5.4286,0.2993,34.0633,10.744,15.5728,12.5055,8.6386,12.8311,3.54
71,0,5,26,292,1566,562,92,11.2308,1.9247,5.363,0.3151,32.6097,11.501,17.095,13.8752,9.4452,13.0989,4.49
72,0,2,37,628,3840,1352,240,16.973,2.1529,6.1146,0.3822,7.4749,16.4333,22.0758,17.6787,15.8565,18.4102,3.76
73,0,4,71,800,4410,1516,238,11.2676,1.895,5.5125,0.2975,35.0814,11.1654,16.407,13.5884,10.1677,13.9865,3.9
74,0,3,13,143,759,277,42,11.0,1.9371,5.3077,0.2937,31.7945,11.5573,16.1483,13.3974,9.0692,12.7183,3.21
75,0,5,8,52,270,98,16,6.5,1.8846,5.1923,0.3077,40.799,9.1835,14.9077,11.2081,6.2758,10.1769,3.49
0,1,4,31,502,2966,1002,162,16.1935,1.996,5.9084,0.3227,21.5356,14.2785,19.3858,16.1885,14.4952,17.1133,3.04
1,1,4,45,692,4192,1458,238,15.3778,2.1069,6.0578,0.3439,12.9797,15.2692,19.9083,16.267,14.7911,17.895,3.84
2,1,4,14,146,764,260,34,10.4286,1.7808,5.2329,0.2329,45.5925,9.4908,13.4865,12.0318,8.4311,12.131,2.74
3,1,5,51,836,4855,1692,273,16.3922,2.0239,5.8074,0.3266,18.973,14.6852,19.6191,16.3464,14.119,16.5419,4.82
4,1,1,18,220,1146,406,56,12.2222,1.8455,5.2091,0.2545,38.304,10.953,15.0707,13.2054,9.2159,12.4076,1.94
5,1,4,33,354,2122,724,122,10.7273,2.0452,5.9944,0.3446,22.9231,12.727,18.0762,14.1133,12.167,16.6875,3.79
6,1,4,41,562,3282,1148,194,13.7073,2.0427,5.8399,0.3452,20.1093,13.8598,19.2908,15.5557,12.9294,16.3789,3.66
7,1,1,22,294,1702,600,94,13.3636,2.0408,5.7891,0.3197,20.6178,13.7035,18.1346,14.9377,12.5186,16.025,2.05
8,1,1,15,312,1838,642,112,20.8,2.0577,5.891,0.359,11.6422,16.8028,22.679,18.7393,16.7167,17.4162,2.35
9,1,3,21,412,2326,792,138,19.619,1.9223,5.6456,0.335,24.2925,14.7449,21.2457,17.7736,14.9704,15.8876,2.91
10,1,4,53,491,2770,968,164,9.2642,1.9715,5.6415,0.334,30.6441,11.2866,17.0661,13.1782,9.7738,14.1772,3.96
11,1,4,31,360,1922,662,98,11.6129,1.8389,5.3389,0.2722,39.4779,10.6379,15.5341,13.2864,9.5226,13.0438,3.93
12,1,5,85,862,4658,1608,238,10.1412,1.8654,5.4037,0.2761,38.7264,10.3771,15.1006,12.6884,9.0921,13.055,4.46
13,1,2,4,56,238,74,4,14.0,1.3214,4.25,0.0714,80.8321,5.4629,8.4571,8.8418,5.5875,7.0757,2.66
14,1,5,34,358,2046,708,118,10.5294,1.9777,5.7151,0.3296,28.8381,11.8528,17.3961,13.7717,10.7528,14.9935,3.73
15,1,2,21,212,1262,432,72,10.0952,2.0377,5.9528,0.3396,24.1959,12.3924,17.623,13.7071,11.6554,16.2706,2.81
16,1,4,43,432,2480,832,124,10.0465,1.9259,5.7407,0.287,33.7045,11.0541,15.5001,12.8302,10.6321,15.0093,3.81
17,1,3,10,94,478,158,22,9.4,1.6809,5.0851,0.234,55.094,7.91,13.1217,11.6025,7.2209,10.9515,2.67
18,1,4,53,548,2998,1038,152,10.3396,1.8942,5.4708,0.2774,36.0943,10.7935,15.2307,12.8036,9.5073,13.5055,3.5
19,1,4,52,626,3508,1202,176,12.0385,1.9201,5.6038,0.2812,32.1732,11.7625,16.0614,13.639,10.9833,14.6918,3.93
20,1,5,37,498,2858,978,166,13.4595,1.9639,5.739,0.3333,27.0315,12.8327,18.7171,15.2295,12.3302,15.7459,4.42
21,1,4,1,20,88,30,2,20.0,1.5,4.4,0.1,59.635,9.91,12.0,11.2081,9.294,8.592,3.86
22,1,3,41,374,2158,746,114,9.122,1.9947,5.7701,0.3048,28.8286,11.5045,15.8413,12.655,10.3079,14.883,3.4
23,1,4,40,562,3518,1208,206,14.05,2.1495,6.2598,0.3665,10.7294,15.2532,20.2819,16.0934,15.0786,18.9008,3.99
24,1,4,25,340,2170,740,138,13.6,2.1765,6.3824,0.4059,8.9016,15.3964,21.6753,16.551,15.4309,19.5518,3.88
25,1,5,49,638,3624,1236,200,13.0204,1.9373,5.6803,0.3135,29.7234,12.3481,17.7473,14.6706,11.8342,15.3265,3.98
26,1,5,39,467,2509,883,131,11.9744,1.8908,5.3726,0.2805,34.72,11.3913,16.0103,13.5991,9.8621,13.3189,4.49
27,1,4,39,610,3420,1148,170,15.641,1.882,5.6066,0.2787,31.7449,12.7172,17.404,15.0563,12.7974,15.2741,3.7
28,1,4,45,746,4208,1450,222,16.5778,1.9437,5.6408,0.2976,25.5716,13.811,18.5346,15.8177,13.4268,15.5821,3.08
29,1,4,37,258,1402,504,84,6.973,1.9535,5.4341,0.3256,34.4923,10.1806,15.8124,11.7367,7.6511,11.9076,3.79
30,1,3,53,560,3212,1082,182,10.566,1.9321,5.7357,0.325,32.6512,11.33,17.2264,13.7154,10.8682,15.1246,3.33
31,1,5,28,230,1318,478,84,8.2143,2.0783,5.7304,0.3652,22.6766,12.137,17.8944,13.0239,9.6675,14.2915,4.44
32,1,3,48,560,3344,1168,202,11.6667,2.0857,5.9714,0.3607,18.5419,13.5714,19.0952,14.8484,12.5288,16.7749,4.02
33,1,5,127,1068,6177,2069,315,8.4094,1.9373,5.7837,0.2949,34.4067,10.5494,15.1615,12.1261,10.016,14.6884,4.24
34,1,2,62,458,2586,934,142,7.3871,2.0393,5.6463,0.31,26.8122,11.3547,15.3566,11.7747,8.8576,13.3932,3.53
35,1,4,10,144,778,262,40,14.4,1.8194,5.4028,0.2778,38.294,11.4954,16.8711,14.5546,11.2171,13.9128,3.23
36,1,4,54,566,3176,1084,170,10.4815,1.9152,5.6113,0.3004,34.1709,11.0971,16.2067,13.2652,10.24,14.3705,3.9
37,1,3,8,46,266,94,14,5.75,2.0435,5.7826,0.3043,28.1205,10.7655,14.4739,10.6864,8.6811,13.0539,3.05
38,1,4,42,394,2192,762,130,9.381,1.934,5.5635,0.3299,33.6961,10.8899,16.9504,13.1797,9.4643,13.7578,3.96
39,1,4,25,262,1666,568,104,10.48,2.1679,6.3588,0.3969,12.7902,14.0789,20.0699,14.7809,13.7598,18.7652,3.98
40,1,4,39,692,3782,1300,192,17.7436,1.8786,5.4653,0.2775,29.8946,13.4976,18.1957,15.8045,13.1834,14.6679,3.4
41,1,4,1,74,386,134,20,74.0,1.8108,5.2162,0.2703,-21.4696,34.6376,40.4108,28.6773,40.1384,14.4714,3.33
42,1,3,61,540,3060,1044,176,8.8525,1.9333,5.6667,0.3259,34.2898,10.6758,16.578,12.8328,9.6862,14.1763,3.79
43,1,4,41,540,3148,1068,168,13.1707,1.9778,5.8296,0.3111,26.1467,12.8844,17.7127,14.6931,12.6129,16.2308,3.8
44,1,3,37,320,1824,636,110,8.6486,1.9875,5.7,0.3438,29.9141,11.2355,17.2095,12.9792,9.7413,14.2935,3.34
45,1,3,49,674,3720,1276,202,13.7551,1.8932,5.5193,0.2997,32.711,12.114,17.4902,14.7282,11.4434,14.5015,3.48
46,1,4,37,412,2368,822,140,11.1351,1.9951,5.7476,0.3398,26.7435,12.2954,18.0463,14.2415,11.2086,15.3375,4.0
47,1,4,11,86,444,148,18,7.8182,1.7209,5.1628,0.2093,53.3088,7.7661,11.4994,10.4369,6.7958,10.7712,3.13
48,1,4,42,534,2940,1030,150,12.7143,1.9288,5.5056,0.2809,30.7502,12.1289,16.3217,13.9252,10.8586,14.2449,3.99
49,1,2,37,322,1934,682,114,8.7027,2.118,6.0062,0.354,18.8179,12.7966,17.6426,13.1567,11.2106,16.1153,2.94
50,1,5,17,208,1276,424,66,12.2353,2.0385,6.1346,0.3173,21.9623,13.2356,17.5864,14.3853,13.5817,17.8523,2.86
51,1,4,4,30,138,44,2,7.5,1.4667,4.6,0.0667,75.1425,4.6417,5.6667,7.1686,3.986,7.3013,3.26
52,1,1,71,814,4632,1606,254,11.4648,1.973,5.6904,0.312,28.2847,12.1623,17.0675,13.9343,11.1043,15.0778,2.51
53,1,5,48,508,2972,1022,170,10.5833,2.0118,5.8504,0.3346,25.8937,12.2769,17.6192,13.8801,11.417,15.8035,4.99
54,1,2,8,76,374,124,14,9.5,1.6316,4.9211,0.1842,59.1609,7.3676,11.1684,10.6864,6.4982,10.02,1.44
55,1,4,151,1619,9702,3332,519,10.7219,2.0581,5.9926,0.3206,21.8404,12.8766,17.1115,13.7202,12.156,16.6757,3.75
56,1,5,34,570,3410,1178,194,16.7647,2.0667,5.9825,0.3404,14.9788,15.3349,20.3199,16.7751,15.1297,17.6112,4.25
57,1,4,49,588,3312,1136,174,12.0,1.932,5.6327,0.2959,31.2101,11.8873,16.6367,13.8943,11.0998,14.8533,3.95
58,1,4,33,542,3246,1108,188,16.4242,2.0443,5.9889,0.3469,17.2183,14.938,20.4442,16.7645,14.99,17.6127,3.49
59,1,3,32,464,2695,951,169,14.5,2.0496,5.8082,0.3642,18.724,14.2499,20.369,16.2575,13.1766,16.3108,3.27
60,1,3,125,1591,9704,3346,563,12.728,2.1031,6.0993,0.3539,15.9955,14.1903,19.2458,15.253,13.6617,17.7384,3.42
61,1,2,1,14,90,32,6,14.0,2.2857,6.4286,0.4286,-0.7464,16.8414,22.7429,17.1224,15.8486,19.8857,2.74
62,1,1,47,520,3186,1058,170,11.0638,2.0346,6.1269,0.3269,23.4768,12.7334,17.5025,13.9939,12.9597,17.5509,2.31
63,1,5,84,1334,8508,2942,478,15.881,2.2054,6.3778,0.3583,4.1392,16.6273,20.6852,16.7567,16.55,19.8377,4.44
64,1,4,37,385,2284,804,132,10.4054,2.0883,5.9325,0.3429,19.6023,13.1102,17.8764,13.9193,11.7146,16.2382,4.04
65,1,3,59,516,2890,1004,146,8.7458,1.9457,5.6008,0.2829,33.3487,10.7805,14.8161,12.1157,9.3225,13.7481,3.53
66,1,4,31,370,2208,762,132,11.9355,2.0595,5.9676,0.3568,20.4902,13.3665,19.0445,14.9174,12.645,16.8093,3.95
67,1,2,52,760,4536,1566,270,14.6154,2.0605,5.9684,0.3553,17.6799,14.4242,20.0567,16.1465,13.989,17.2691,2.79
68,1,4,87,780,4394,1507,224,8.9655,1.9321,5.6333,0.2872,34.2835,10.7048,15.0734,12.2957,9.5858,14.0225,3.86
69,1,4,64,694,3884,1338,216,10.8438,1.928,5.5965,0.3112,32.7237,11.3889,16.7871,13.6241,10.3516,14.378,3.78
70,1,4,101,1106,6111,2102,271,10.9505,1.9005,5.5253,0.245,34.9344,11.1071,14.1813,12.4868,10.0695,13.9858,3.82
71,1,5,47,420,2228,798,122,8.9362,1.9,5.3048,0.2905,37.0248,10.3151,15.1935,12.3331,8.0235,12.0796,4.18
72,1,3,59,731,4234,1474,273,12.3898,2.0164,5.7921,0.3735,23.6705,13.0357,19.8944,15.4176,12.0455,15.8683,3.88
73,1,3,53,670,3898,1346,220,12.6415,2.009,5.8179,0.3284,24.0463,13.0459,18.1909,14.7682,12.2931,16.0678,3.33
74,1,4,20,194,962,338,44,9.7,1.7423,4.9588,0.2268,49.5936,8.7518,12.9522,11.6025,6.7758,10.306,3.3
75,1,5,30,282,1560,544,86,9.4,1.9291,5.5319,0.305,34.094,10.8391,15.9586,12.8015,9.3253,13.5787,4.38
0,2,5,35,352,2150,738,142,10.0571,2.0966,6.108,0.4034,19.2554,13.0721,20.1592,14.6359,12.367,17.1716,4.68
1,2,3,40,440,2598,900,146,11.0,2.0455,5.9045,0.3318,22.6245,12.8364,17.6727,14.0433,11.8804,16.2278,3.28
2,2,1,50,1140,7386,2514,444,22.8,2.2053,6.4789,0.3895,-2.8723,19.3241,24.6989,20.1527,20.4858,20.998,2.64
3,2,5,51,836,4855,1692,273,16.3922,2.0239,5.8074,0.3266,18.973,14.6852,19.6191,16.3464,14.119,16.5419,4.82
4,2,3,16,196,1200,378,44,12.25,1.9286,6.1224,0.2245,31.2441,11.9446,13.8796,12.6026,13.5317,17.7837,2.96
5,2,4,43,376,2130,758,126,8.7442,2.016,5.6649,0.3351,27.4097,11.6085,16.9019,12.9081,9.6237,14.1245,3.82
6,2,2,57,528,2928,1000,158,9.2632,1.8939,5.5455,0.2992,37.2056,10.3711,15.675,12.6403,9.3207,13.6118,2.7
7,2,4,16,218,1214,428,70,13.625,1.9633,5.5688,0.3211,26.9102,12.8907,18.294,15.0782,11.6116,14.7721,3.42
8,2,2,15,312,1838,642,112,20.8,2.0577,5.891,0.359,11.6422,16.8028,22.679,18.7393,16.7167,17.4162,2.35
9,2,3,41,584,3382,1180,194,14.2439,2.0205,5.7911,0.3322,21.4391,13.8076,18.9852,15.5557,12.968,16.1736,3.31
10,2,4,23,546,3168,1068,160,23.7391,1.956,5.8022,0.293,17.2585,16.7496,21.2173,18.1966,17.7679,17.07,3.77
11,2,4,20,276,1604,558,92,13.8,2.0217,5.8116,0.3333,21.7889,13.6485,18.8533,15.3816,12.8426,16.2272,3.45
12,2,5,63,710,4084,1394,224,11.2698,1.9634,5.7521,0.3155,29.2941,11.9731,17.1277,13.9012,11.2974,15.3959,4.39
13,2,2,4,64,358,124,22,16.0,1.9375,5.5938,0.3438,26.6825,13.5125,20.15,16.5267,12.9166,15.2412,2.38
14,2,4,43,428,2490,852,138,9.9535,1.9907,5.8178,0.3224,28.3229,11.7816,16.8786,13.3632,10.9484,15.4346,3.91
15,2,3,20,412,2458,870,156,20.6,2.1117,5.966,0.3786,7.2804,17.3615,23.3856,19.0839,16.97,17.8433,2.94
16,2,2,69,700,3872,1334,204,10.1449,1.9057,5.5314,0.2914,35.3145,10.854,15.7151,12.9519,9.6955,13.8071,3.76
17,2,1,5,26,132,42,4,5.2,1.6154,5.0769,0.1538,64.8955,5.4995,8.2338,8.2387,5.0823,8.36,2.02
18,2,4,45,444,2446,848,136,9.8667,1.9099,5.509,0.3063,35.242,10.7949,16.1989,13.0604,9.4508,13.593,3.94
19,2,3,31,426,2484,836,120,13.7419,1.9624,5.831,0.2817,26.8644,12.9262,16.7644,14.3688,12.9049,16.3322,3.16
20,2,5,87,934,5258,1816,284,10.7356,1.9443,5.6296,0.3041,31.4484,11.5399,16.457,13.4506,10.453,14.5446,4.33
21,2,4,1,20,88,30,2,20.0,1.5,4.4,0.1,59.635,9.91,12.0,11.2081,9.294,8.592,3.86
22,2,4,32,420,2508,858,148,13.125,2.0429,5.9714,0.3524,20.6874,13.6345,19.3452,15.4148,13.2579,17.0568,3.87
23,2,4,40,562,3518,1208,206,14.05,2.1495,6.2598,0.3665,10.7294,15.2532,20.2819,16.0934,15.0786,18.9008,3.99
24,2,4,32,458,2848,964,160,14.3125,2.1048,6.2183,0.3493,14.2414,14.8286,19.6988,15.9032,15.0146,18.6957,3.84
25,2,5,49,520,3062,1040,164,10.6122,2.0,5.8885,0.3154,26.8636,12.1488,16.8603,13.5804,11.6108,16.0349,4.47
26,2,3,77,684,3808,1296,204,8.8831,1.8947,5.5673,0.2982,37.5239,10.2323,15.4831,12.4276,9.2333,13.6033,3.18
27,2,3,33,628,3620,1232,186,19.0303,1.9618,5.7643,0.2962,21.5524,14.9809,19.4593,16.6917,15.2352,16.5389,3.25
28,2,4,26,384,2244,768,126,14.7692,2.0,5.8438,0.3281,22.6442,13.77,19.0327,15.7051,13.4787,16.5571,3.53
29,2,3,59,586,3424,1166,180,9.9322,1.9898,5.843,0.3072,28.42,11.7627,16.2596,13.1074,11.0566,15.5767,3.24
30,2,2,25,388,2242,754,130,15.52,1.9433,5.7784,0.3351,26.6791,13.3937,19.6101,16.1562,13.546,16.2695,2.6
31,2,5,46,560,3220,1100,160,12.1739,1.9643,5.75,0.2857,28.2999,12.3364,16.2981,13.7834,11.7395,15.5786,4.43
32,2,3,51,578,3164,1052,142,11.3333,1.8201,5.474,0.2457,41.3538,10.3068,14.3603,12.6615,10.0194,13.7756,3.32
33,2,4,127,1068,6177,2069,315,8.4094,1.9373,5.7837,0.2949,34.4067,10.5494,15.1615,12.1261,10.016,14.6884,4.24
34,2,4,87,844,4690,1612,226,9.7011,1.91,5.5569,0.2678,35.4063,10.7309,14.5914,12.3366,9.5934,13.8232,3.84
35,2,2,22,288,1560,546,74,13.0909,1.8958,5.4167,0.2569,33.1602,11.8863,15.5141,13.6064,10.628,13.7889,2.25
36,2,3,68,708,4032,1418,236,10.4118,2.0028,5.6949,0.3333,26.8281,12.1039,17.498,13.7717,10.5989,14.8432,3.39
37,2,1,8,50,278,98,16,6.25,1.96,5.56,0.32,34.6753,9.9755,15.3,11.2081,7.8826,12.1568,2.24
38,2,4,52,484,2532,890,134,9.3077,1.8388,5.2314,0.2769,41.8216,9.7383,14.7975,12.2997,7.8638,11.7805,3.53
39,2,3,29,488,3024,1004,176,16.8276,2.0574,6.1967,0.3607,15.7009,15.2498,21.1573,17.2026,16.1704,18.8777,3.41
40,2,3,28,474,2718,944,154,16.9286,1.9916,5.7342,0.3249,21.1664,14.5126,19.7672,16.5267,14.0423,16.1684,3.01
41,2,5,1,32,170,64,14,32.0,2.0,5.3125,0.4375,5.155,20.49,30.3,24.5042,19.5919,14.5125,4.1
42,2,4,59,552,3072,1042,166,9.3559,1.8877,5.5652,0.3007,37.6409,10.3335,15.7714,12.7115,9.4601,13.7597,3.27
43,2,4,21,472,2836,948,154,22.4762,2.0085,6.0085,0.3263,14.1047,16.8757,22.0413,18.5993,18.108,18.2129,3.52
