user_id,file_id,rating,unique_entities,avg_entities_per_sent,entity_continuity,entity_introductions,role_transitions,grid_density,pred_rating
23,0,4,99,7.625,1.0,0.0,0.2620689655172414,0.07702020202020202,4.004
24,0,4,50,7.578947368421052,1.0,0.0,0.26595744680851063,0.15157894736842106,3.766
25,0,4,107,11.28,1.0,0.0,0.19428571428571428,0.10542056074766355,3.762
26,0,4,44,7.466666666666667,1.0,0.0,0.17647058823529413,0.1696969696969697,3.841101587301587
27,0,3,28,34.0,1.0,0.0,0.15,1.2142857142857142,2.762714213564213
28,0,3,104,11.333333333333334,1.0,0.0,0.21782178217821782,0.10897435897435898,3.222
29,0,3,136,9.022222222222222,1.0,0.0,0.21481481481481482,0.06633986928104575,3.018
30,0,5,24,5.666666666666667,1.0,0.0,0.20454545454545456,0.2361111111111111,4.0927948051948055
31,0,2,8,4.5,1.0,0.0,0.0,0.5625,2.054610622710623
32,0,4,196,8.442307692307692,0.6020408163265306,0.3979591836734694,0.2839506172839506,0.043072998430141285,3.9326666666666665
33,0,4,149,5.663157894736842,0.6711409395973155,0.3288590604026846,0.2570694087403599,0.03800777110561639,4.433409523809524
34,0,2,65,7.066666666666666,1.0,0.0,0.14965986394557823,0.10871794871794872,2.23
35,0,2,53,7.083333333333333,1.0,0.0,0.3162393162393162,0.13364779874213836,2.47
36,0,3,114,8.974358974358974,1.0,0.0,0.2542372881355932,0.07872244714349977,3.138
37,0,4,81,6.486486486486487,1.0,0.0,0.25157232704402516,0.08008008008008008,3.863866666666666
38,0,4,4,5.0,1.0,0.0,0.5,1.25,3.475
39,0,3,43,6.625,1.0,0.0,0.2857142857142857,0.15406976744186046,3.892
40,0,2,127,8.71111111111111,1.0,0.0,0.21132075471698114,0.06859142607174103,2.618
41,0,4,9,18.0,0.0,1.0,0.0,0.0,4.204
42,0,1,89,5.551020408163265,1.0,0.0,0.2185792349726776,0.06237101582205916,3.971
43,0,5,77,8.0,1.0,0.0,0.23129251700680273,0.1038961038961039,4.676
44,0,3,147,7.633333333333334,1.0,0.0,0.2057877813504823,0.051927437641723355,3.548666666666667
45,0,3,120,10.153846153846153,1.0,0.0,0.2246376811594203,0.08461538461538462,3.19
46,0,4,113,7.450980392156863,1.0,0.0,0.26217228464419473,0.0659378795766094,3.628
47,0,1,14,7.5,1.0,0.0,0.1875,0.5357142857142857,1.4123384337884348
48,0,5,89,6.130434782608695,1.0,0.0,0.2849740932642487,0.06888128969223253,4.614
49,0,4,67,9.047619047619047,1.0,0.0,0.21138211382113822,0.13503909026297087,3.694
50,0,4,97,9.454545454545455,1.0,0.0,0.25116279069767444,0.09746954076850985,3.652
51,0,1,4,8.0,0.0,1.0,0.0,0.0,2.084
52,0,4,80,10.0,1.0,0.0,0.22666666666666666,0.125,3.976
53,0,5,86,8.0,1.0,0.0,0.17647058823529413,0.09302325581395349,4.996
54,0,2,14,7.5,1.0,0.0,0.1875,0.5357142857142857,1.4123384337884348
55,0,4,200,10.857142857142858,0.545,0.455,0.1927710843373494,0.054285714285714284,3.447666666666667
56,0,5,70,8.636363636363637,1.0,0.0,0.19166666666666668,0.12337662337662338,3.552
57,0,4,84,6.918918918918919,1.0,0.0,0.27325581395348836,0.08236808236808237,3.869679365079364
58,0,2,84,6.702702702702703,1.0,0.0,0.21341463414634146,0.07979407979407979,3.512555555555554
59,0,4,182,8.54054054054054,0.9505494505494505,0.04945054945054945,0.36444444444444446,0.046926046926046926,3.97
60,0,2,91,21.375,1.0,0.0,0.09561752988047809,0.2348901098901099,2.334
61,0,4,6,7.0,1.0,0.0,0.375,1.1666666666666667,3.7370833333333335
62,0,2,74,6.625,1.0,0.0,0.18840579710144928,0.08952702702702703,2.4976
63,0,5,296,14.153846153846153,1.0,0.0,0.22896039603960397,0.04781704781704782,3.424
64,0,4,85,6.384615384615385,0.3764705882352941,0.6235294117647059,0.2716049382716049,0.0751131221719457,3.971
65,0,3,125,7.672727272727273,1.0,0.0,0.3468013468013468,0.06138181818181818,3.408
66,0,5,126,7.925,0.6587301587301587,0.3412698412698413,0.2513089005235602,0.0628968253968254,4.612
67,0,4,80,8.071428571428571,1.0,0.0,0.2054794520547945,0.10089285714285715,3.966
68,0,4,87,7.393939393939394,1.0,0.0,0.17197452229299362,0.08498780912574017,3.483
69,0,4,76,6.222222222222222,1.0,0.0,0.30405405405405406,0.08187134502923976,3.7472
70,0,3,76,13.058823529411764,0.5394736842105263,0.4605263157894737,0.2534246575342466,0.17182662538699692,3.178
71,0,5,41,5.888888888888889,1.0,0.0,0.15384615384615385,0.14363143631436315,4.492
72,0,2,107,7.916666666666667,0.9906542056074766,0.009345794392523364,0.2247191011235955,0.07398753894080996,4.248
73,0,4,110,8.212765957446809,1.0,0.0,0.2826086956521739,0.0746615087040619,3.948
74,0,3,34,7.714285714285714,0.4411764705882353,0.5588235294117647,0.45,0.226890756302521,2.9073333333333333
75,0,5,11,5.5,1.0,0.0,0.0,0.5,4.114291414141415
0,1,4,86,6.9714285714285715,1.0,0.0,0.24050632911392406,0.08106312292358804,3.928660317460317
1,1,4,138,10.529411764705882,0.6521739130434783,0.34782608695652173,0.3181818181818182,0.0763000852514919,3.956
2,1,4,29,7.0,1.0,0.0,0.0975609756097561,0.2413793103448276,3.2146666666666666
3,1,5,147,8.733333333333333,0.6054421768707483,0.3945578231292517,0.2764227642276423,0.05941043083900227,4.882
4,1,1,30,9.0,1.0,0.0,0.3333333333333333,0.3,1.7335
5,1,4,58,7.9523809523809526,0.9827586206896551,0.017241379310344827,0.1743119266055046,0.13711001642036125,3.8235
6,1,4,88,9.166666666666666,0.9886363636363636,0.011363636363636364,0.27807486631016043,0.10416666666666667,3.924
7,1,1,52,9.714285714285714,1.0,0.0,0.21428571428571427,0.18681318681318682,1.798
8,1,1,60,9.6,1.0,0.0,0.13095238095238096,0.16,2.456
9,1,3,67,8.16,1.0,0.0,0.2846715328467153,0.1217910447761194,3.224
10,1,4,84,8.0,0.9642857142857143,0.03571428571428571,0.2804878048780488,0.09523809523809523,3.9613333333333336
11,1,4,63,6.4,1.0,0.0,0.25773195876288657,0.10158730158730159,3.864
12,1,5,113,8.340425531914894,1.0,0.0,0.2867383512544803,0.07380907550367162,4.57
13,1,2,9,5.0,1.0,0.0,0.0,0.5555555555555556,2.312077289377289
14,1,5,64,8.5,1.0,0.0,0.18867924528301888,0.1328125,3.482
15,1,2,42,100.0,0.0,1.0,0.0,0.0,2.76
16,1,4,67,6.666666666666667,1.0,0.0,0.24778761061946902,0.09950248756218906,3.842
17,1,3,19,8.0,1.0,0.0,0.20689655172413793,0.42105263157894735,2.9579307359307365
18,1,4,92,8.064516129032258,1.0,0.0,0.17088607594936708,0.0876577840112202,3.558
19,1,4,128,8.529411764705882,0.453125,0.546875,0.2716049382716049,0.0666360294117647,4.036
20,1,5,76,7.827586206896552,0.9868421052631579,0.013157894736842105,0.26490066225165565,0.10299455535390199,4.492
21,1,4,3,6.0,0.0,1.0,0.0,0.0,3.96
22,1,3,55,8.476190476190476,1.0,0.0,0.24390243902439024,0.15411255411255412,2.878
23,1,4,99,7.625,1.0,0.0,0.2620689655172414,0.07702020202020202,4.004
24,1,4,57,7.7272727272727275,1.0,0.0,0.26548672566371684,0.13556618819776714,3.888
25,1,5,87,8.303030303030303,1.0,0.0,0.36363636363636365,0.09543712991988854,3.532
26,1,5,94,8.4,0.5212765957446809,0.4787234042553192,0.29310344827586204,0.08936170212765958,4.612
27,1,4,93,9.636363636363637,1.0,0.0,0.26222222222222225,0.10361681329423265,3.952
28,1,4,115,8.0,1.0,0.0,0.22065727699530516,0.06956521739130435,4.04
29,1,4,39,5.1,1.0,0.0,0.19047619047619047,0.13076923076923078,3.916
30,1,3,99,9.517241379310345,1.0,0.0,0.23728813559322035,0.0961337513061651,3.194
31,1,5,37,5.555555555555555,1.0,0.0,0.2698412698412698,0.15015015015015015,4.596
32,1,3,100,8.3125,1.0,0.0,0.20481927710843373,0.083125,4.028
33,1,5,153,6.276315789473684,0.7254901960784313,0.27450980392156865,0.18518518518518517,0.04102167182662539,4.392309523809525
34,1,2,58,7.076923076923077,1.0,0.0,0.29365079365079366,0.1220159151193634,2.924
35,1,4,32,9.375,0.96875,0.03125,0.09302325581395349,0.29296875,3.3
36,1,4,92,6.947368421052632,1.0,0.0,0.19767441860465115,0.07551487414187644,3.7376333333333323
37,1,3,8,10.0,1.0,0.0,0.25,1.25,2.591777333777334
38,1,4,56,5.928571428571429,1.0,0.0,0.2909090909090909,0.10586734693877552,3.938
39,1,4,41,4.222222222222222,1.0,0.0,0.1917808219178082,0.10298102981029811,3.952
40,1,4,106,10.064516129032258,1.0,0.0,0.2524271844660194,0.09494826536822885,3.418
41,1,4,11,30.0,0.0,1.0,0.0,0.0,4.056
42,1,3,76,6.0,1.0,0.0,0.28823529411764703,0.07894736842105263,3.9968333333333335
43,1,4,83,8.0,1.0,0.0,0.2787878787878788,0.0963855421686747,3.9373333333333336
44,1,3,57,8.210526315789474,0.9649122807017544,0.03508771929824561,0.21212121212121213,0.1440443213296399,3.19
45,1,3,102,11.225806451612904,1.0,0.0,0.17479674796747968,0.11005692599620494,3.314
46,1,4,64,7.04,1.0,0.0,0.26785714285714285,0.11,3.796
47,1,4,18,8.4,1.0,0.0,0.25,0.4666666666666667,3.262410594960596
48,1,4,90,9.285714285714286,1.0,0.0,0.18235294117647058,0.10317460317460317,3.99
49,1,2,37,7.2631578947368425,1.0,0.0,0.27722772277227725,0.19630156472261737,2.520283333333334
50,1,5,47,10.3,0.9361702127659575,0.06382978723404255,0.08928571428571429,0.21914893617021278,2.772
51,1,4,4,2.0,1.0,0.0,0.0,0.5,3.6769206349206347
52,1,1,120,8.088888888888889,1.0,0.0,0.16393442622950818,0.0674074074074074,1.874
53,1,5,86,8.0,1.0,0.0,0.17647058823529413,0.09302325581395349,4.996
54,1,2,14,7.5,1.0,0.0,0.1875,0.5357142857142857,1.4123384337884348
55,1,4,259,8.01086956521739,0.8108108108108109,0.1891891891891892,0.30962343096234307,0.03092999832130267,3.938
56,1,5,86,9.846153846153847,1.0,0.0,0.2235294117647059,0.11449016100178891,4.624
57,1,4,102,10.444444444444445,1.0,0.0,0.21666666666666667,0.10239651416122005,3.824
58,1,4,84,6.702702702702703,1.0,0.0,0.21341463414634146,0.07979407979407979,3.512555555555554
59,1,3,91,7.875,0.5604395604395604,0.43956043956043955,0.30612244897959184,0.08653846153846154,3.674
60,1,3,278,7.478260869565218,0.6546762589928058,0.34532374100719426,0.2975609756097561,0.026900218955270568,3.2564
61,1,2,5,9.0,0.0,1.0,0.0,0.0,2.446
62,1,1,86,6.675675675675675,0.9883720930232558,0.011627906976744186,0.2919254658385093,0.07762413576367065,2.225666666666667
63,1,5,177,7.589743589743589,1.0,0.0,0.2819277108433735,0.04287990728668695,4.6544
64,1,4,85,6.384615384615385,0.3764705882352941,0.6235294117647059,0.2716049382716049,0.0751131221719457,3.971
65,1,3,74,10.173913043478262,1.0,0.0,0.25,0.13748531139835488,3.622
66,1,4,64,5.935483870967742,1.0,0.0,0.275,0.09274193548387097,4.028
67,1,2,115,7.25,1.0,0.0,0.24034334763948498,0.06304347826086956,2.668
68,1,4,151,7.979166666666667,0.7350993377483444,0.26490066225165565,0.24568965517241378,0.05284216335540839,4.0899
69,1,4,102,6.5,1.0,0.0,0.26666666666666666,0.06372549019607843,3.772
70,1,4,187,8.075757575757576,0.6042780748663101,0.39572192513368987,0.3439306358381503,0.043185869389077945,4.082
71,1,5,49,6.695652173913044,1.0,0.0,0.2857142857142857,0.13664596273291926,4.26
72,1,3,114,7.975,0.5526315789473685,0.4473684210526316,0.37073170731707317,0.06995614035087719,4.084
73,1,3,108,9.025641025641026,1.0,0.0,0.2786885245901639,0.0835707502374169,3.266
74,1,4,25,6.6,1.0,0.0,0.3170731707317073,0.264,3.6668333333333334
75,1,5,44,8.375,1.0,0.0,0.2,0.1903409090909091,3.93645
0,2,5,56,5.785714285714286,1.0,0.0,0.2830188679245283,0.10331632653061225,4.616
1,2,3,83,8.75,1.0,0.0,0.2125984251968504,0.10542168674698796,3.046666666666667
2,2,1,78,9.2,1.0,0.0,0.2356020942408377,0.11794871794871795,2.234
3,2,5,147,8.733333333333333,0.6054421768707483,0.3945578231292517,0.2764227642276423,0.05941043083900227,4.882
4,2,3,39,9.7,0.9743589743589743,0.02564102564102564,0.25862068965517243,0.24871794871794872,2.736
5,2,4,60,6.0,1.0,0.0,0.14912280701754385,0.1,3.592
6,2,2,76,7.3,0.9868421052631579,0.013157894736842105,0.26573426573426573,0.09605263157894736,2.666
7,2,4,41,7.666666666666667,1.0,0.0,0.13725490196078433,0.18699186991869918,3.7771777777777777
8,2,2,60,9.6,1.0,0.0,0.13095238095238096,0.16,2.456
9,2,3,95,9.333333333333334,1.0,0.0,0.3427230046948357,0.09824561403508772,3.172
10,2,4,93,14.380952380952381,1.0,0.0,0.28708133971291866,0.15463389656938045,3.832
11,2,4,39,5.4,1.0,0.0,0.17391304347826086,0.13846153846153847,4.055
12,2,5,105,7.627906976744186,1.0,0.0,0.21524663677130046,0.0726467331118494,4.620666666666667
13,2,2,8,4.5,1.0,0.0,0.3,0.5625,2.1162689199689204
14,2,4,73,8.08,1.0,0.0,0.17829457364341086,0.11068493150684931,4.086
15,2,3,65,9.7,1.0,0.0,0.23255813953488372,0.14923076923076922,3.088
16,2,2,104,8.051282051282051,1.0,0.0,0.2714285714285714,0.07741617357001973,3.964
17,2,1,4,4.0,1.0,0.0,0.0,1.0,1.962
18,2,4,73,7.185185185185185,1.0,0.0,0.2396694214876033,0.09842719431760527,3.874
19,2,3,70,7.64,0.9857142857142858,0.014285714285714285,0.2892561983471074,0.10914285714285714,3.266
20,2,5,141,7.147540983606557,1.0,0.0,0.24745762711864408,0.05069178002557842,4.386
21,2,4,3,6.0,0.0,1.0,0.0,0.0,3.96
22,2,4,63,10.2,1.0,0.0,0.2198581560283688,0.1619047619047619,3.62
23,2,4,99,7.625,1.0,0.0,0.2620689655172414,0.07702020202020202,4.004
24,2,4,79,7.25,1.0,0.0,0.28104575163398693,0.09177215189873418,3.882
25,2,5,85,9.571428571428571,1.0,0.0,0.25136612021857924,0.11260504201680673,4.498
26,2,3,99,8.512820512820513,1.0,0.0,0.27467811158798283,0.085988085988086,3.418
27,2,3,112,11.290322580645162,1.0,0.0,0.24789915966386555,0.10080645161290322,3.124
28,2,4,69,8.166666666666666,1.0,0.0,0.14960629921259844,0.11835748792270531,3.706
29,2,3,77,7.142857142857143,0.974025974025974,0.025974025974025976,0.27167630057803466,0.09276437847866419,3.254
30,2,2,58,9.058823529411764,0.9827586206896551,0.017241379310344827,0.34375,0.15618661257606492,2.264
31,2,5,85,7.111111111111111,1.0,0.0,0.2807017543859649,0.08366013071895424,4.606476190476191
32,2,3,77,9.241379310344827,1.0,0.0,0.32460732984293195,0.1200179131213614,3.184
33,2,4,153,6.276315789473684,0.7254901960784313,0.27450980392156865,0.18518518518518517,0.04102167182662539,4.392309523809525
34,2,4,119,7.450980392156863,1.0,0.0,0.20306513409961685,0.06261328060636019,3.6764
35,2,2,64,11.285714285714286,1.0,0.0,0.09574468085106383,0.17633928571428573,2.292
36,2,3,109,7.304347826086956,1.0,0.0,0.18061674008810572,0.06701236537694455,3.241333333333333
37,2,1,8,9.0,1.0,0.0,0.0,1.125,1.692822222222222
38,2,4,67,5.588235294117647,1.0,0.0,0.2764227642276423,0.08340649692712906,4.112
39,2,3,74,6.571428571428571,1.0,0.0,0.20512820512820512,0.0888030888030888,3.1441523809523813
40,2,3,83,8.5,1.0,0.0,0.16774193548387098,0.10240963855421686,3.112
41,2,5,7,16.0,0.0,1.0,0.0,0.0,4.526
42,2,4,84,8.06060606060606,1.0,0.0,0.24725274725274726,0.09595959595959595,3.643968253968254
43,2,4,80,9.12,1.0,0.0,0.22972972972972974,0.114,3.87
44,2,4,101,12.296296296296296,1.0,0.0,0.21212121212121213,0.12174550788412175,3.822
45,2,3,133,8.808510638297872,1.0,0.0,0.2277580071174377,0.06622940329547272,2.95
46,2,4,97,7.333333333333333,1.0,0.0,0.291005291005291,0.07560137457044673,3.83
47,2,1,14,7.5,1.0,0.0,0.1875,0.5357142857142857,1.4123384337884348
48,2,4,90,9.285714285714286,1.0,0.0,0.18235294117647058,0.10317460317460317,3.99
49,2,4,97,8.444444444444445,1.0,0.0,0.20772946859903382,0.08705612829324169,3.792
50,2,3,25,10.4,1.0,0.0,0.037037037037037035,0.416,3.148
51,2,5,4,10.0,0.0,1.0,0.0,0.0,4.22
52,2,2,90,7.45945945945946,1.0,0.0,0.24193548387096775,0.08288288288288288,2.682
53,2,5,86,8.0,1.0,0.0,0.17647058823529413,0.09302325581395349,4.996
54,2,4,31,6.285714285714286,1.0,0.0,0.21052631578947367,0.20276497695852536,3.706528571428571
55,2,5,89,7.565217391304348,0.39325842696629215,0.6067415730337079,0.32941176470588235,0.08500244259892525,4.422
56,2,5,95,9.777777777777779,1.0,0.0,0.20710059171597633,0.10292397660818714,3.914
57,2,4,70,6.642857142857143,1.0,0.0,0.25,0.09489795918367347,3.898
58,2,2,84,6.702702702702703,1.0,0.0,0.21341463414634146,0.07979407979407979,3.512555555555554
59,2,4,164,11.181818181818182,0.5853658536585366,0.4146341463414634,0.22926829268292684,0.06818181818181818,3.686
60,2,2,95,8.746268656716419,1.0,0.0,0.2545824847250509,0.09206598586017282,2.622
61,2,3,87,11.04,1.0,0.0,0.24867724867724866,0.12689655172413794,3.334
62,2,2,96,8.580645161290322,1.0,0.0,0.19411764705882353,0.08938172043010753,2.712
63,2,5,94,15.05,0.6170212765957447,0.3829787234042553,0.2222222222222222,0.1601063829787234,4.412
64,2,4,134,9.159090909090908,0.6940298507462687,0.30597014925373134,0.2936802973977695,0.06835142469470827,3.97
65,2,3,119,9.31578947368421,1.0,0.0,0.2170212765957447,0.07828394515701018,3.114
66,2,4,61,6.888888888888889,1.0,0.0,0.256,0.11293260473588343,3.896
67,2,4,75,8.0,1.0,0.0,0.23404255319148937,0.10666666666666667,4.17
68,2,4,96,7.621621621621622,0.4895833333333333,0.5104166666666666,0.22043010752688172,0.07939189189189189,4.038266666666666
69,2,2,81,7.8,1.0,0.0,0.33986928104575165,0.0962962962962963,2.73
70,2,3,96,8.131578947368421,0.9895833333333334,0.010416666666666666,0.3755868544600939,0.08470394736842106,3.222
71,2,5,86,6.615384615384615,1.0,0.0,0.21511627906976744,0.07692307692307693,4.458804761904761
72,2,4,141,9.404255319148936,1.0,0.0,0.24916943521594684,0.06669684623509883,3.742
73,2,4,97,9.405405405405405,1.0,0.0,0.20717131474103587,0.09696294232376707,3.892
74,2,4,19,11.0,1.0,0.0,0.12,0.5789473684210527,3.2743945332445334
75,2,4,8,19.0,0.0,1.0,0.0,0.0,4.414
0,3,5,80,8.925925925925926,0.9875,0.0125,0.30434782608695654,0.11157407407407408,4.274
1,3,3,162,10.153846153846153,0.5308641975308642,0.4691358024691358,0.2222222222222222,0.06267806267806268,3.2585
2,3,5,111,11.428571428571429,1.0,0.0,0.2041522491349481,0.10296010296010295,4.488
3,3,5,147,8.733333333333333,0.6054421768707483,0.3945578231292517,0.2764227642276423,0.05941043083900227,4.882
4,3,2,32,5.071428571428571,0.96875,0.03125,0.07692307692307693,0.15848214285714285,4.112
5,3,3,66,10.421052631578947,1.0,0.0,0.2727272727272727,0.15789473684210525,3.19
6,3,2,56,8.0,1.0,0.0,0.2708333333333333,0.14285714285714285,3.696
7,3,1,33,14.8,1.0,0.0,0.14634146341463414,0.4484848484848485,1.7313333333333334
8,3,3,94,10.0,1.0,0.0,0.2857142857142857,0.10638297872340426,3.334
9,3,3,93,11.73913043478261,1.0,0.0,0.11299435028248588,0.12622720897615708,3.306
10,3,2,93,10.258064516129032,1.0,0.0,0.30666666666666664,0.11030176899063475,3.872
11,3,3,39,5.4,1.0,0.0,0.17391304347826086,0.13846153846153847,4.055
12,3,2,129,12.625,1.0,0.0,0.21454545454545454,0.09786821705426356,2.656
13,3,3,3,3.0,1.0,0.0,0.0,1.0,2.73
14,3,4,87,9.151515151515152,1.0,0.0,0.2558139534883721,0.10518982932776036,3.838
15,3,1,84,7.1891891891891895,1.0,0.0,0.17582417582417584,0.08558558558558559,1.8802952380952382
16,3,4,67,6.846153846153846,1.0,0.0,0.15315315315315314,0.10218140068886337,2.3486
17,3,3,7,7.0,1.0,0.0,0.0,1.0,2.685657142857143
18,3,4,229,9.222222222222221,0.6375545851528385,0.3624454148471616,0.26420454545454547,0.04027171276079573,3.786
19,3,4,90,8.31578947368421,0.8222222222222222,0.17777777777777778,0.23008849557522124,0.09239766081871345,4.082
20,3,5,118,5.809523809523809,1.0,0.0,0.27419354838709675,0.04923325262308313,4.672533333333333
21,3,4,3,6.0,0.0,1.0,0.0,0.0,3.96
22,3,2,92,9.517241379310345,1.0,0.0,0.2391304347826087,0.10344827586206896,3.466
23,3,4,99,7.625,1.0,0.0,0.2620689655172414,0.07702020202020202,4.004
24,3,4,79,7.925925925925926,1.0,0.0,0.1925925925925926,0.10032817627754337,4.022
25,3,5,109,8.536585365853659,1.0,0.0,0.2572614107883817,0.07831729693443723,4.49
26,3,4,80,8.074074074074074,1.0,0.0,0.21739130434782608,0.10092592592592593,4.022
27,3,3,110,10.242424242424242,1.0,0.0,0.2324561403508772,0.09311294765840221,3.266
28,3,2,46,6.454545454545454,1.0,0.0,0.3020833333333333,0.14031620553359683,2.616
29,3,4,20,7.714285714285714,1.0,0.0,0.11764705882352941,0.38571428571428573,3.775822222222222
30,3,4,58,8.952380952380953,1.0,0.0,0.2,0.15435139573070608,2.9768000000000003
31,3,4,48,5.333333333333333,1.0,0.0,0.3,0.1111111111111111,3.824
32,3,2,96,9.454545454545455,1.0,0.0,0.24537037037037038,0.09848484848484848,2.472
33,3,4,131,7.411764705882353,0.6717557251908397,0.3282442748091603,0.29959514170040485,0.05657835653345308,3.946
34,3,2,30,5.125,1.0,0.0,0.21153846153846154,0.17083333333333334,3.988
35,3,1,31,7.3,0.967741935483871,0.03225806451612903,0.16666666666666666,0.23548387096774193,1.8104
36,3,3,94,6.45,1.0,0.0,0.22560975609756098,0.06861702127659575,3.363666666666667
37,3,4,9,11.0,1.0,0.0,0.23076923076923078,1.2222222222222223,2.646905111555112
38,3,2,85,6.421052631578948,1.0,0.0,0.27672955974842767,0.07554179566563468,3.973190476190476
39,3,2,66,6.071428571428571,1.0,0.0,0.14423076923076922,0.09199134199134198,2.898
40,3,4,90,7.611111111111111,1.0,0.0,0.2826086956521739,0.08456790123456791,3.984
41,3,3,66,7.037037037037037,1.0,0.0,0.20967741935483872,0.10662177328843996,3.2309142857142854
42,3,4,66,7.0,1.0,0.0,0.23076923076923078,0.10606060606060606,3.8272222222222223
43,3,5,69,9.894736842105264,1.0,0.0,0.2689075630252101,0.14340198321891687,4.38
44,3,3,78,12.526315789473685,1.0,0.0,0.3125,0.16059379217273953,3.118
45,3,3,65,6.888888888888889,1.0,0.0,0.2644628099173554,0.10598290598290598,3.312
46,3,5,83,10.347826086956522,1.0,0.0,0.3032258064516129,0.12467260345730749,4.452
47,3,1,14,7.5,1.0,0.0,0.1875,0.5357142857142857,1.4123384337884348
48,3,4,97,7.487179487179487,1.0,0.0,0.27692307692307694,0.07718741739360296,3.818
49,3,4,95,9.655172413793103,1.0,0.0,0.2594594594594595,0.10163339382940109,3.818
50,3,5,26,6.153846153846154,1.0,0.0,0.18518518518518517,0.23668639053254437,4.37340909090909
51,3,4,2,4.0,0.0,1.0,0.0,0.0,3.96
52,3,3,101,14.631578947368421,1.0,0.0,0.2598870056497175,0.14486711829077645,3.574
53,3,5,86,8.0,1.0,0.0,0.17647058823529413,0.09302325581395349,4.996
54,3,5,90,8.022222222222222,0.9555555555555556,0.044444444444444446,0.25830258302583026,0.0891358024691358,4.606
55,3,5,245,7.925531914893617,0.5591836734693878,0.44081632653061226,0.348,0.03234910985670864,4.388
56,3,5,72,7.575757575757576,1.0,0.0,0.24157303370786518,0.10521885521885523,4.596
57,3,4,53,7.3,1.0,0.0,0.24731182795698925,0.13773584905660377,3.432
58,3,4,84,6.702702702702703,1.0,0.0,0.21341463414634146,0.07979407979407979,3.512555555555554
59,3,4,164,9.547619047619047,0.6463414634146342,0.35365853658536583,0.3037974683544304,0.05821718931475029,3.926
60,3,3,232,8.545454545454545,0.5086206896551724,0.49137931034482757,0.31626506024096385,0.03683385579937304,3.396
61,3,3,62,7.391304347826087,1.0,0.0,0.25,0.11921458625525946,3.224
62,3,2,116,6.407407407407407,1.0,0.0,0.24782608695652175,0.05523627075351213,2.764666666666667
63,3,5,95,8.625,0.8631578947368421,0.1368421052631579,0.32,0.09078947368421053,4.478
64,3,3,92,11.407407407407407,1.0,0.0,0.26851851851851855,0.12399355877616747,3.808
65,3,4,158,9.372549019607844,1.0,0.0,0.2625,0.05931993050384711,3.934
66,3,4,203,6.810126582278481,0.7192118226600985,0.28078817733990147,0.23880597014925373,0.03354742158757872,3.948733333333333
67,3,4,90,7.9375,1.0,0.0,0.23170731707317074,0.08819444444444445,4.08
68,3,4,151,8.878048780487806,0.6821192052980133,0.31788079470198677,0.30985915492957744,0.05879502503634308,3.99
69,3,4,79,6.578947368421052,1.0,0.0,0.23391812865497075,0.0832778147901399,3.8950666666666667
