user_id,file_id,rating,token_count,total_connectives,connective_density_per_100w,unique_connectives,connective_entropy,count_temporal,count_comparison,count_cause,count_expansion,density_temporal,density_comparison,density_cause,density_expansion,enumeration_count,avg_connective_position,pred_rating
51,0,4,470,8,1.7021,3,0.8113,2,0,0,6,0.4255,0.0,0.0,1.2766,0,0.6283,3.85
52,0,4,317,6,1.8927,3,1.2516,0,1,1,4,0.0,0.3155,0.3155,1.2618,0,0.2211,3.83
53,0,5,429,6,1.3986,3,1.4591,0,3,1,2,0.0,0.6993,0.2331,0.4662,0,0.0627,4.97
54,0,5,710,24,3.3803,5,1.3249,2,3,2,17,0.2817,0.4225,0.2817,2.3944,0,0.5817,4.57
55,0,5,1548,11,0.7106,5,1.0958,0,2,1,8,0.0,0.1292,0.0646,0.5168,0,0.4639,4.45
56,0,5,360,16,4.4444,2,0.3373,1,0,0,15,0.2778,0.0,0.0,4.1667,0,0.4852,4.25
57,0,5,419,5,1.1933,2,0.971,0,2,0,3,0.0,0.4773,0.0,0.716,0,0.5591,4.13
58,0,2,371,5,1.3477,4,1.5219,0,2,1,2,0.0,0.5391,0.2695,0.5391,0,0.3824,2.08
59,0,4,2735,103,3.766,11,1.2004,12,6,8,77,0.4388,0.2194,0.2925,2.8154,1,0.5088,4.16
60,0,4,583,13,2.2298,3,0.6194,2,0,0,11,0.3431,0.0,0.0,1.8868,0,0.5371,4.02
61,0,5,888,20,2.2523,5,0.9918,1,4,0,15,0.1126,0.4505,0.0,1.6892,0,0.5156,4.87
62,0,4,482,4,0.8299,1,-0.0,0,0,0,4,0.0,0.0,0.0,0.8299,0,0.3944,3.96
63,0,5,3609,123,3.4081,18,1.221,21,6,7,89,0.5819,0.1663,0.194,2.4661,3,0.4747,4.3
64,0,5,632,12,1.8987,6,1.614,2,2,1,7,0.3165,0.3165,0.1582,1.1076,0,0.2902,4.78
65,0,4,476,4,0.8403,1,-0.0,0,0,0,4,0.0,0.0,0.0,0.8403,0,0.0608,4.08
66,0,4,433,5,1.1547,3,0.7219,0,0,1,4,0.0,0.0,0.2309,0.9238,0,0.5616,4.02
67,0,4,514,3,0.5837,2,0.9183,0,1,0,2,0.0,0.1946,0.0,0.3891,0,0.3299,3.77
68,0,4,601,13,2.1631,4,0.9913,0,1,2,10,0.0,0.1664,0.3328,1.6639,0,0.5247,4.04
69,0,4,849,49,5.7715,5,0.6588,3,0,3,43,0.3534,0.0,0.3534,5.0648,1,0.5217,4.11
70,0,5,884,7,0.7919,3,1.1488,1,1,0,5,0.1131,0.1131,0.0,0.5656,0,0.2878,4.42
71,0,5,519,6,1.1561,1,-0.0,0,0,0,6,0.0,0.0,0.0,1.1561,0,0.2069,4.59
72,0,5,673,12,1.7831,3,1.0409,1,0,2,9,0.1486,0.0,0.2972,1.3373,0,0.4504,4.4
73,0,4,509,9,1.7682,1,-0.0,0,0,0,9,0.0,0.0,0.0,1.7682,0,0.255,3.88
74,0,5,955,29,3.0366,4,0.5788,0,0,4,25,0.0,0.0,0.4188,2.6178,0,0.4826,4.76
75,0,4,480,6,1.25,2,0.65,1,0,0,5,0.2083,0.0,0.0,1.0417,0,0.2468,4.11
0,1,4,308,4,1.2987,2,0.8113,0,1,0,3,0.0,0.3247,0.0,0.974,0,0.2452,3.55
1,1,4,507,39,7.6923,6,1.1106,2,2,5,30,0.3945,0.3945,0.9862,5.9172,0,0.5382,3.91
2,1,2,1184,35,2.9561,7,0.9977,4,2,1,28,0.3378,0.1689,0.0845,2.3649,0,0.526,4.1
3,1,5,1207,20,1.657,5,1.1918,2,2,1,15,0.1657,0.1657,0.0829,1.2428,0,0.5544,4.92
4,1,2,473,9,1.9027,3,0.7642,2,0,0,7,0.4228,0.0,0.0,1.4799,0,0.1991,3.02
5,1,4,512,7,1.3672,1,-0.0,0,0,0,7,0.0,0.0,0.0,1.3672,0,0.5471,4.18
6,1,4,491,6,1.222,4,1.4591,2,1,0,3,0.4073,0.2037,0.0,0.611,0,0.3014,3.66
7,1,4,418,10,2.3923,3,0.7219,2,0,0,8,0.4785,0.0,0.0,1.9139,0,0.422,4.08
8,1,3,479,6,1.2526,3,1.2516,1,1,0,4,0.2088,0.2088,0.0,0.8351,0,0.5991,3.33
9,1,3,589,18,3.056,3,0.5033,0,2,0,16,0.0,0.3396,0.0,2.7165,0,0.4369,3.58
10,1,4,466,3,0.6438,1,-0.0,0,0,0,3,0.0,0.0,0.0,0.6438,0,0.7449,3.61
11,1,4,338,3,0.8876,1,-0.0,0,0,0,3,0.0,0.0,0.0,0.8876,0,0.3447,4.0
12,1,5,554,5,0.9025,1,-0.0,0,0,0,5,0.0,0.0,0.0,0.9025,0,0.3454,4.52
13,1,5,1126,53,4.7069,6,0.8082,2,1,5,45,0.1776,0.0888,0.444,3.9964,0,0.4917,4.79
14,1,5,385,6,1.5584,1,-0.0,0,0,0,6,0.0,0.0,0.0,1.5584,0,0.2582,3.97
15,1,4,405,4,0.9877,2,0.8113,0,1,0,3,0.0,0.2469,0.0,0.7407,0,0.1077,4.34
16,1,4,1644,90,5.4745,6,0.5015,2,4,1,83,0.1217,0.2433,0.0608,5.0487,0,0.4828,4.24
17,1,4,82,2,2.439,2,1.0,0,0,1,1,0.0,0.0,1.2195,1.2195,0,0.6461,3.8
18,1,3,487,7,1.4374,5,1.8424,2,1,1,3,0.4107,0.2053,0.2053,0.616,0,0.1366,3.65
19,1,5,628,13,2.0701,2,0.3912,0,0,1,12,0.0,0.0,0.1592,1.9108,0,0.6279,4.28
20,1,5,587,8,1.3629,2,0.8113,0,2,0,6,0.0,0.3407,0.0,1.0221,0,0.3087,4.7
21,1,4,10,2,20.0,2,1.0,1,0,1,0,10.0,0.0,10.0,0.0,1,0.7075,3.87
22,1,4,328,3,0.9146,1,-0.0,0,0,0,3,0.0,0.0,0.0,0.9146,0,0.3539,4.05
23,1,4,258,3,1.1628,2,0.9183,1,0,0,2,0.3876,0.0,0.0,0.7752,0,0.576,3.96
24,1,4,836,34,4.067,5,1.4661,3,3,6,22,0.3589,0.3589,0.7177,2.6316,2,0.5482,3.88
25,1,3,519,9,1.7341,1,-0.0,0,0,0,9,0.0,0.0,0.0,1.7341,0,0.429,4.3
26,1,4,536,11,2.0522,2,0.4395,0,0,1,10,0.0,0.0,0.1866,1.8657,0,0.449,4.01
27,1,3,589,12,2.0374,2,0.4138,0,1,0,11,0.0,0.1698,0.0,1.8676,0,0.5622,3.54
28,1,3,479,5,1.0438,2,0.7219,1,0,0,4,0.2088,0.0,0.0,0.8351,0,0.2566,4.01
29,1,4,187,8,4.2781,4,1.5488,1,1,1,5,0.5348,0.5348,0.5348,2.6738,0,0.5165,3.71
30,1,3,717,31,4.3236,5,1.1357,0,3,6,22,0.0,0.4184,0.8368,3.0683,0,0.5201,3.61
31,1,4,392,8,2.0408,3,0.8113,2,0,0,6,0.5102,0.0,0.0,1.5306,0,0.2568,3.93
32,1,5,1096,17,1.5511,6,1.4517,2,3,1,11,0.1825,0.2737,0.0912,1.0036,0,0.4808,4.53
33,1,5,1125,29,2.5778,8,1.5923,2,5,5,17,0.1778,0.4444,0.4444,1.5111,0,0.3094,4.89
34,1,2,129,1,0.7752,1,-0.0,0,1,0,0,0.0,0.7752,0.0,0.0,0,0.0361,3.69
35,1,1,427,8,1.8735,4,1.4056,0,3,1,4,0.0,0.7026,0.2342,0.9368,0,0.4948,2.78
36,1,4,539,5,0.9276,2,0.7219,0,1,0,4,0.0,0.1855,0.0,0.7421,0,0.4077,4.04
37,1,5,545,12,2.2018,3,0.8167,1,1,0,10,0.1835,0.1835,0.0,1.8349,0,0.4328,4.69
38,1,5,479,13,2.714,4,1.1451,1,1,1,10,0.2088,0.2088,0.2088,2.0877,0,0.4395,4.78
39,1,4,526,5,0.9506,1,-0.0,0,0,0,5,0.0,0.0,0.0,0.9506,0,0.4998,4.3
40,1,4,384,5,1.3021,2,0.7219,0,0,1,4,0.0,0.0,0.2604,1.0417,0,0.103,3.95
41,1,5,404,4,0.9901,2,0.8113,0,1,0,3,0.0,0.2475,0.0,0.7426,0,0.4984,4.61
42,1,5,436,7,1.6055,4,1.1488,0,1,1,5,0.0,0.2294,0.2294,1.1468,0,0.227,4.0
43,1,5,462,13,2.8139,4,0.9913,2,1,0,10,0.4329,0.2165,0.0,2.1645,0,0.3319,4.74
44,1,4,449,6,1.3363,1,-0.0,0,0,0,6,0.0,0.0,0.0,1.3363,0,0.3217,3.91
45,1,2,451,8,1.7738,2,0.5436,0,1,0,7,0.0,0.2217,0.0,1.5521,0,0.2227,2.84
46,1,5,414,6,1.4493,2,0.65,0,1,0,5,0.0,0.2415,0.0,1.2077,0,0.3683,4.83
47,1,5,776,30,3.866,5,0.9816,7,1,0,22,0.9021,0.1289,0.0,2.8351,0,0.529,4.55
48,1,4,624,33,5.2885,2,0.1959,0,1,0,32,0.0,0.1603,0.0,5.1282,0,0.5064,3.95
49,1,4,433,3,0.6928,1,-0.0,0,0,0,3,0.0,0.0,0.0,0.6928,0,0.3492,3.55
50,1,5,360,9,2.5,4,1.3516,1,5,0,3,0.2778,1.3889,0.0,0.8333,0,0.6801,2.59
51,1,4,423,4,0.9456,1,-0.0,0,0,0,4,0.0,0.0,0.0,0.9456,0,0.4987,4.24
52,1,4,330,4,1.2121,2,0.8113,0,1,0,3,0.0,0.303,0.0,0.9091,0,0.1679,3.94
53,1,5,430,6,1.3953,3,1.4591,0,3,1,2,0.0,0.6977,0.2326,0.4651,0,0.0634,4.99
54,1,5,728,22,3.022,2,0.2668,1,0,0,21,0.1374,0.0,0.0,2.8846,1,0.5642,4.51
55,1,4,1084,16,1.476,4,1.0613,2,2,0,12,0.1845,0.1845,0.0,1.107,0,0.3864,4.31
56,1,4,378,3,0.7937,2,0.9183,0,1,0,2,0.0,0.2646,0.0,0.5291,0,0.3405,3.64
57,1,4,687,40,5.8224,4,0.5501,1,3,0,36,0.1456,0.4367,0.0,5.2402,0,0.4984,3.92
58,1,2,371,5,1.3477,4,1.5219,0,2,1,2,0.0,0.5391,0.2695,0.5391,0,0.3827,2.1
59,1,3,739,1,0.1353,1,-0.0,0,0,0,1,0.0,0.0,0.0,0.1353,0,0.9771,3.54
60,1,4,1524,51,3.3465,7,1.2883,19,2,1,29,1.2467,0.1312,0.0656,1.9029,0,0.532,4.05
61,1,5,495,15,3.0303,4,1.2366,1,2,1,11,0.202,0.404,0.202,2.2222,0,0.5386,4.64
62,1,4,362,6,1.6575,3,0.9183,2,0,0,4,0.5525,0.0,0.0,1.105,0,0.1772,3.99
63,1,5,1849,98,5.3002,9,1.2642,11,5,11,71,0.5949,0.2704,0.5949,3.8399,0,0.4831,4.47
64,1,5,634,12,1.8927,6,1.614,2,2,1,7,0.3155,0.3155,0.1577,1.1041,0,0.2908,4.78
65,1,4,405,4,0.9877,1,-0.0,0,0,0,4,0.0,0.0,0.0,0.9877,0,0.0654,4.6
66,1,4,369,7,1.897,5,1.4488,0,3,1,3,0.0,0.813,0.271,0.813,0,0.3947,3.18
67,1,4,427,4,0.9368,3,1.5,1,1,0,2,0.2342,0.2342,0.0,0.4684,0,0.0572,4.1
68,1,4,679,20,2.9455,4,0.8842,3,1,0,16,0.4418,0.1473,0.0,2.3564,0,0.3653,4.28
69,1,4,570,12,2.1053,3,0.8167,0,1,1,10,0.0,0.1754,0.1754,1.7544,0,0.4516,4.2
70,1,5,2235,78,3.4899,10,0.8866,4,2,7,65,0.179,0.0895,0.3132,2.9083,0,0.5035,4.77
71,1,5,329,4,1.2158,2,0.8113,0,1,0,3,0.0,0.304,0.0,0.9119,0,0.2528,4.3
72,1,5,492,7,1.4228,2,0.8631,0,0,2,5,0.0,0.0,0.4065,1.0163,0,0.5681,4.27
73,1,4,288,5,1.7361,3,1.371,1,1,0,3,0.3472,0.3472,0.0,1.0417,0,0.2691,3.84
74,1,3,491,9,1.833,4,1.2244,2,1,0,6,0.4073,0.2037,0.0,1.222,1,0.5253,3.49
75,1,5,531,9,1.6949,5,1.6577,1,2,1,5,0.1883,0.3766,0.1883,0.9416,0,0.5139,4.5
0,2,5,345,6,1.7391,4,1.4591,2,1,0,3,0.5797,0.2899,0.0,0.8696,0,0.4526,4.46
1,2,5,387,9,2.3256,2,0.5033,0,0,1,8,0.0,0.0,0.2584,2.0672,0,0.4643,4.13
2,2,4,1160,37,3.1897,8,1.5943,4,7,4,22,0.3448,0.6034,0.3448,1.8966,0,0.5645,3.97
3,2,5,1207,20,1.657,5,1.1918,2,2,1,15,0.1657,0.1657,0.0829,1.2428,0,0.5542,4.92
4,2,5,381,7,1.8373,2,0.5917,1,0,0,6,0.2625,0.0,0.0,1.5748,0,0.2233,4.52
5,2,4,414,19,4.5894,5,1.087,2,3,0,14,0.4831,0.7246,0.0,3.3816,0,0.4261,4.36
6,2,4,457,7,1.5317,3,1.1488,1,1,0,5,0.2188,0.2188,0.0,1.0941,0,0.2224,3.88
7,2,4,461,18,3.9046,4,1.2332,1,1,3,13,0.2169,0.2169,0.6508,2.82,0,0.5943,3.96
8,2,3,479,6,1.2526,3,1.2516,1,1,0,4,0.2088,0.2088,0.0,0.8351,0,0.5991,3.33
9,2,4,596,23,3.8591,4,1.0862,2,1,2,18,0.3356,0.1678,0.3356,3.0201,0,0.5658,4.09
10,2,3,460,9,1.9565,1,-0.0,0,0,0,9,0.0,0.0,0.0,1.9565,0,0.5005,3.37
11,2,4,482,6,1.2448,2,0.65,0,1,0,5,0.0,0.2075,0.0,1.0373,0,0.2126,4.05
12,2,5,325,6,1.8462,3,0.9183,0,2,0,4,0.0,0.6154,0.0,1.2308,0,0.2197,4.06
13,2,2,1412,36,2.5496,7,1.5129,4,4,5,23,0.2833,0.2833,0.3541,1.6289,0,0.5358,3.23
14,2,5,513,4,0.7797,1,-0.0,0,0,0,4,0.0,0.0,0.0,0.7797,0,0.598,4.36
15,2,4,279,3,1.0753,1,-0.0,0,0,0,3,0.0,0.0,0.0,1.0753,0,0.3626,3.96
16,2,2,794,34,4.2821,5,1.1965,11,0,2,21,1.3854,0.0,0.2519,2.6448,0,0.5237,4.32
17,2,2,127,2,1.5748,1,-0.0,0,0,0,2,0.0,0.0,0.0,1.5748,0,0.3633,3.19
18,2,4,984,10,1.0163,2,0.469,0,0,1,9,0.0,0.0,0.1016,0.9146,0,0.4009,4.26
19,2,5,987,10,1.0132,4,1.3568,1,1,1,7,0.1013,0.1013,0.1013,0.7092,0,0.4956,4.65
20,2,5,527,11,2.0873,1,-0.0,0,0,0,11,0.0,0.0,0.0,2.0873,0,0.4133,4.39
21,2,4,10,2,20.0,2,1.0,1,0,1,0,10.0,0.0,10.0,0.0,1,0.7075,3.87
22,2,4,399,2,0.5013,2,1.0,0,1,0,1,0.0,0.2506,0.0,0.2506,0,0.0313,4.0
23,2,4,258,3,1.1628,2,0.9183,1,0,0,2,0.3876,0.0,0.0,0.7752,0,0.576,3.96
24,2,4,298,3,1.0067,1,-0.0,0,0,0,3,0.0,0.0,0.0,1.0067,0,0.1265,4.05
25,2,4,602,6,0.9967,2,0.65,0,1,0,5,0.0,0.1661,0.0,0.8306,0,0.1584,4.11
26,2,4,380,7,1.8421,3,1.1488,0,1,1,5,0.0,0.2632,0.2632,1.3158,0,0.3494,4.21
27,2,4,505,6,1.1881,2,0.65,0,1,0,5,0.0,0.198,0.0,0.9901,0,0.1131,4.0
28,2,3,483,4,0.8282,3,1.0,0,2,0,2,0.0,0.4141,0.0,0.4141,0,0.2814,3.3
29,2,4,212,7,3.3019,3,1.1488,1,1,0,5,0.4717,0.4717,0.0,2.3585,0,0.4484,3.95
30,2,4,224,5,2.2321,2,0.7219,0,1,0,4,0.0,0.4464,0.0,1.7857,0,0.4519,3.89
31,2,4,482,7,1.4523,3,1.3788,1,2,0,4,0.2075,0.4149,0.0,0.8299,0,0.3018,3.95
32,2,4,579,18,3.1088,4,0.6144,0,1,1,16,0.0,0.1727,0.1727,2.7634,0,0.4905,4.07
33,2,5,1125,29,2.5778,8,1.5923,2,5,5,17,0.1778,0.4444,0.4444,1.5111,0,0.3091,4.89
34,2,5,475,16,3.3684,8,1.7806,2,3,3,8,0.4211,0.6316,0.6316,1.6842,0,0.5188,4.49
35,2,2,386,3,0.7772,2,0.9183,0,1,0,2,0.0,0.2591,0.0,0.5181,0,0.1752,3.12
36,2,4,560,7,1.25,3,1.1488,0,1,1,5,0.0,0.1786,0.1786,0.8929,0,0.5688,3.97
37,2,5,506,9,1.7787,2,0.5033,1,0,0,8,0.1976,0.0,0.0,1.581,0,0.5719,4.46
38,2,4,540,15,2.7778,4,1.0389,1,1,1,12,0.1852,0.1852,0.1852,2.2222,0,0.565,4.25
39,2,2,659,7,1.0622,3,1.1488,1,0,1,5,0.1517,0.0,0.1517,0.7587,0,0.3328,3.39
40,2,2,307,6,1.9544,4,1.4591,1,2,0,3,0.3257,0.6515,0.0,0.9772,0,0.3776,2.63
41,2,5,313,4,1.278,1,-0.0,0,0,0,4,0.0,0.0,0.0,1.278,0,0.4981,4.48
42,2,4,392,4,1.0204,2,0.8113,0,0,1,3,0.0,0.0,0.2551,0.7653,0,0.479,4.11
43,2,5,289,2,0.692,1,-0.0,0,0,0,2,0.0,0.0,0.0,0.692,0,0.0676,4.28
44,2,4,377,6,1.5915,3,0.9183,0,2,0,4,0.0,0.5305,0.0,1.061,0,0.3633,3.98
45,2,2,448,7,1.5625,2,0.5917,0,1,0,6,0.0,0.2232,0.0,1.3393,0,0.4045,3.3
46,2,5,460,12,2.6087,3,0.8167,1,0,1,10,0.2174,0.0,0.2174,2.1739,0,0.3852,4.72
47,2,5,807,17,2.1066,4,0.952,1,1,1,14,0.1239,0.1239,0.1239,1.7348,0,0.5674,4.75
48,2,4,624,33,5.2885,2,0.1959,0,1,0,32,0.0,0.1603,0.0,5.1282,0,0.5064,3.95
49,2,5,348,5,1.4368,2,0.7219,0,0,1,4,0.0,0.0,0.2874,1.1494,0,0.1967,4.55
50,2,5,413,11,2.6634,4,1.5726,0,3,4,4,0.0,0.7264,0.9685,0.9685,0,0.5749,4.17
51,2,5,403,4,0.9926,3,1.0,2,0,0,2,0.4963,0.0,0.0,0.4963,0,0.0862,4.53
52,2,4,340,5,1.4706,2,0.7219,0,1,0,4,0.0,0.2941,0.0,1.1765,0,0.1597,3.87
53,2,5,430,6,1.3953,3,1.4591,0,3,1,2,0.0,0.6977,0.2326,0.4651,0,0.0635,4.99
54,2,4,815,17,2.0859,5,0.8343,2,1,0,14,0.2454,0.1227,0.0,1.7178,0,0.5907,4.06
55,2,5,1021,12,1.1753,3,1.1887,1,3,0,8,0.0979,0.2938,0.0,0.7835,0,0.5224,4.82
56,2,4,433,4,0.9238,3,0.8113,0,1,0,3,0.0,0.2309,0.0,0.6928,0,0.0535,4.12
57,2,5,357,7,1.9608,2,0.5917,0,1,0,6,0.0,0.2801,0.0,1.6807,0,0.1308,4.35
58,2,2,371,5,1.3477,4,1.5219,0,2,1,2,0.0,0.5391,0.2695,0.5391,0,0.3827,2.1
59,2,4,24,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,3.79
60,2,4,365,4,1.0959,2,0.8113,0,1,0,3,0.0,0.274,0.0,0.8219,0,0.1423,3.96
61,2,5,1139,14,1.2291,4,1.2871,2,3,0,9,0.1756,0.2634,0.0,0.7902,0,0.4528,4.85
62,2,4,406,11,2.7094,3,0.8659,1,1,0,9,0.2463,0.2463,0.0,2.2167,0,0.4007,4.3
63,2,5,584,16,2.7397,3,0.6686,1,0,1,14,0.1712,0.0,0.1712,2.3973,0,0.4866,4.68
64,2,5,511,8,1.5656,3,1.0613,1,1,0,6,0.1957,0.1957,0.0,1.1742,0,0.3094,4.63
65,2,3,293,4,1.3652,3,1.5,0,1,1,2,0.0,0.3413,0.3413,0.6826,0,0.0898,3.05
66,2,4,430,9,2.093,4,1.6577,1,1,2,5,0.2326,0.2326,0.4651,1.1628,0,0.3883,4.0
67,2,4,422,10,2.3697,3,1.1568,1,2,0,7,0.237,0.4739,0.0,1.6588,0,0.2279,4.09
68,2,4,434,6,1.3825,4,1.4591,0,3,1,2,0.0,0.6912,0.2304,0.4608,0,0.4505,4.0
69,2,4,569,14,2.4605,7,1.4838,2,1,2,9,0.3515,0.1757,0.3515,1.5817,0,0.4621,4.07
70,2,3,281,3,1.0676,2,0.9183,0,1,0,2,0.0,0.3559,0.0,0.7117,0,0.0972,3.37
71,2,5,381,6,1.5748,3,1.2516,1,1,0,4,0.2625,0.2625,0.0,1.0499,0,0.4806,4.64
72,2,5,365,9,2.4658,4,1.3516,3,1,0,5,0.8219,0.274,0.0,1.3699,0,0.3421,4.55
73,2,3,445,4,0.8989,2,0.8113,0,1,0,3,0.0,0.2247,0.0,0.6742,0,0.3846,3.21
74,2,4,449,11,2.4499,2,0.4395,1,0,0,10,0.2227,0.0,0.0,2.2272,0,0.4658,3.97
75,2,4,6,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,3.79
0,3,5,407,10,2.457,3,1.1568,1,2,0,7,0.2457,0.4914,0.0,1.7199,0,0.3214,4.58
1,3,4,441,7,1.5873,2,0.5917,0,0,1,6,0.0,0.0,0.2268,1.3605,0,0.3934,3.89
2,3,4,493,9,1.8256,1,-0.0,0,0,0,9,0.0,0.0,0.0,1.8256,0,0.3102,3.93
3,3,5,683,17,2.489,5,1.1401,1,2,1,13,0.1464,0.2928,0.1464,1.9034,0,0.5958,4.46
4,3,5,439,5,1.139,1,-0.0,0,0,0,5,0.0,0.0,0.0,1.139,0,0.283,4.17
